OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,ARCHER_1,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,Haile,HAWTHORNE_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
693,12688,0.190000000000000,1525,1.000000000000000,ALACHUA,329200,844,2006,100,1525.000000000000000,0.000000000000000,392.000000000000000,529.000000000000000,18,278976.000000000000000,0.246019527477136,-82.521297000000004,29.808167999999998,03053-010-022,Alachua_Main,True,False,False,0.820000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.363873888421717,234186.688046571187442,235030.688046571187442,-94169.311953428812558,-44789.311953428812558,94169.311953428812558,44789.311953428812558,0.713944981915465
694,12689,0.190000000000000,1902,1.000000000000000,ALACHUA,431100,1473,2015,100,1902.000000000000000,0.000000000000000,338.000000000000000,400.000000000000000,9,364962.000000000000000,0.246019527477136,-82.521075999999994,29.808160000000001,03053-010-023,Alachua_Main,True,False,False,0.910000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.611427479696356,299966.919641389744356,301439.919641389744356,-129660.080358610255644,-64995.080358610255644,129660.080358610255644,64995.080358610255644,0.699234329949872
695,12691,0.210000000000000,2076,1.000000000000000,ALACHUA,431700,796,2006,100,2076.000000000000000,0.000000000000000,408.000000000000000,529.000000000000000,18,366149.000000000000000,0.271916319843150,-82.520622000000003,29.808143999999999,03053-010-025,Alachua_Main,True,False,False,0.820000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.555359998553421,283611.322931447066367,284407.322931447066367,-147292.677068552933633,-82537.677068552933633,147292.677068552933633,82537.677068552933633,0.658807789973239
705,12805,0.170000000000000,3554,1.000000000000000,ALACHUA,387200,909,2009,100,1632.000000000000000,1922.000000000000000,446.000000000000000,418.000000000000000,15,328211.000000000000000,0.220122735111122,-82.496780999999999,29.801423000000000,03067-060-015,Alachua_Main,True,False,False,0.850000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.893248444700424,397618.564749500423204,398527.564749500423204,11327.564749500423204,69407.564749500423204,11327.564749500423204,69407.564749500423204,1.029255074249743
716,12968,20.680000000000000,4691,1.150000000000000,ALACHUA,1568000,104771,2000,100,3103.000000000000000,1588.000000000000000,1104.000000000000000,729.000000000000000,24,1228029.000000000000000,26.777283306458802,-82.478041000000005,29.812754999999999,03123-010-000,Alachua_Main,False,False,False,0.760000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.447983971371920,692444.916813184274361,797215.916813184274361,-770784.083186815725639,-535584.083186815725639,770784.083186815725639,535584.083186815725639,0.508428518375755
717,13226,2.000000000000000,1768,1.000000000000000,ALACHUA,404500,12778,2000,100,1768.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,24,331047.000000000000000,2.589679236601432,-82.461162999999999,29.799261999999999,03187-001-004,Alachua_Main,True,False,False,0.760000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.424226766586134,248755.749068301840452,261533.749068301840452,-142966.250931698159548,-82291.250931698159548,142966.250931698159548,82291.250931698159548,0.646560566299881
727,13465,0.210000000000000,1320,1.000000000000000,ALACHUA,257300,1955,2009,100,1320.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15,216750.000000000000000,0.271916319843150,-82.477571999999995,29.789279000000001,03195-005-017,Alachua_Main,True,False,False,0.850000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.157290841277876,190477.782848014845513,192432.782848014845513,-64867.217151985154487,-26272.217151985154487,64867.217151985154487,26272.217151985154487,0.747892665557772
728,13549,2.000000000000000,2433,1.000000000000000,ALACHUA,216300,1520,1994,100,1870.000000000000000,0.000000000000000,563.000000000000000,0.000000000000000,30,182335.000000000000000,2.589679236601432,-82.476736000000002,29.792031999999999,03210-001-000,Alachua_Main,False,False,False,0.700000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.479525358961807,262899.039955056912731,264419.039955056912731,48119.039955056912731,80564.039955056912731,48119.039955056912731,80564.039955056912731,1.222464354854632
729,13686,0.190000000000000,1351,1.000000000000000,ALACHUA,262700,490,2021,100,1351.000000000000000,0.000000000000000,158.000000000000000,441.000000000000000,3,222805.000000000000000,0.246019527477136,-82.489863000000000,29.799220999999999,03218-020-004,Alachua_Main,True,False,False,0.970000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.482033032643303,263559.132260581885930,264049.132260581885930,1349.132260581885930,40754.132260581885930,1349.132260581885930,40754.132260581885930,1.005135638601378
730,13693,0.180000000000000,1233,1.000000000000000,ALACHUA,201500,806,2017,100,1233.000000000000000,0.000000000000000,125.000000000000000,267.000000000000000,7,170469.000000000000000,0.233071131294129,-82.489867000000004,29.797312999999999,03218-020-011,Alachua_Main,True,False,False,0.930000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.361029316845865,233521.473823599662865,234327.473823599662865,32827.473823599662865,63052.473823599662865,32827.473823599662865,63052.473823599662865,1.162915502846648
731,13694,0.180000000000000,1523,1.000000000000000,ALACHUA,279700,2302,2017,100,1523.000000000000000,0.000000000000000,86.000000000000000,441.000000000000000,7,235443.000000000000000,0.233071131294129,-82.489867000000004,29.797072000000000,03218-020-012,Alachua_Main,True,False,False,0.930000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.494187828843279,266782.187911300105043,269084.187911300105043,-10615.812088699894957,31339.187911300105043,10615.812088699894957,31339.187911300105043,0.962045720097605
733,13704,0.190000000000000,1369,1.000000000000000,ALACHUA,248100,304,2016,100,1369.000000000000000,0.000000000000000,182.000000000000000,420.000000000000000,8,210581.000000000000000,0.246019527477136,-82.490148000000005,29.797801000000000,03218-020-022,Alachua_Main,True,False,False,0.920000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.426859682774658,249411.565082455897937,249715.565082455897937,1615.565082455897937,38830.565082455897937,1615.565082455897937,38830.565082455897937,1.006511749626989
734,13705,0.190000000000000,1510,1.000000000000000,ALACHUA,270000,334,2015,100,1510.000000000000000,0.000000000000000,78.000000000000000,462.000000000000000,9,229165.999999999970896,0.246019527477136,-82.490146999999993,29.798199000000000,03218-020-023,Alachua_Main,True,False,False,0.910000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.468356287211199,259979.038920500519453,260313.038920500519453,-9686.961079499480547,30813.038920500548556,9686.961079499480547,30813.038920500548556,0.964122366372224
735,13707,0.200000000000000,1500,1.000000000000000,ALACHUA,248600,387,2014,100,1500.000000000000000,0.000000000000000,88.000000000000000,462.000000000000000,10,210923.000000000000000,0.258967923660143,-82.490148000000005,29.798722999999999,03218-020-025,Alachua_Main,True,False,False,0.900000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.456560440823848,256930.382206206733827,257317.382206206733827,8717.382206206733827,46007.382206206733827,8717.382206206733827,46007.382206206733827,1.035065897852803
736,13720,0.190000000000000,1516,1.000000000000000,ALACHUA,235900,403,2014,100,1516.000000000000000,0.000000000000000,42.000000000000000,420.000000000000000,10,200112.000000000000000,0.246019527477136,-82.491378999999995,29.798183000000002,03218-020-038,Alachua_Main,True,False,False,0.900000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.451545768474350,255645.185635892557912,256048.185635892557912,20148.185635892557912,55533.185635892557912,20148.185635892557912,55533.185635892557912,1.085409858566734
737,13721,0.180000000000000,1220,1.000000000000000,ALACHUA,225900,460,2015,100,1220.000000000000000,0.000000000000000,115.000000000000000,280.000000000000000,9,191555.000000000000000,0.233071131294129,-82.491380000000007,29.798411999999999,03218-020-039,Alachua_Main,True,False,False,0.910000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.329384663956503,226247.466555901599349,226707.466555901599349,807.466555901599349,34692.466555901599349,807.466555901599349,34692.466555901599349,1.003574442478537
738,13728,0.170000000000000,1188,1.000000000000000,ALACHUA,225400,408,2013,100,1188.000000000000000,0.000000000000000,54.000000000000000,300.000000000000000,11,191182.000000000000000,0.220122735111122,-82.490617999999998,29.798369000000001,03218-020-046,Alachua_Main,True,False,False,0.890000000000000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.278803550323218,215088.220385554857785,215496.220385554857785,-9903.779614445142215,23906.220385554857785,9903.779614445142215,23906.220385554857785,0.956061314931477
