OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
5821,76650,0.230000000000000,841,1.000000000000000,GAINESVILLE,161600,553,1994,100,841.000000000000000,0.000000000000000,110.000000000000000,0.000000000000000,30,136807.000000000000000,0.297813112209165,-82.328036999999995,29.684576000000000,08363-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.670039776099076,117012.936506476253271,117565.936506476253271,-44034.063493523746729,-19794.063493523746729,44034.063493523746729,19794.063493523746729,0.727511983332155
5822,76657,0.230000000000000,1343,1.000000000000000,GAINESVILLE,242100,480,1994,100,1343.000000000000000,0.000000000000000,112.000000000000000,0.000000000000000,30,205305.000000000000000,0.297813112209165,-82.327729000000005,29.683471000000001,08370-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.959876852946191,156353.829067799757468,156833.829067799757468,-85266.170932200242532,-48951.170932200242532,85266.170932200242532,48951.170932200242532,0.647805985410160
5823,76667,0.220000000000000,1272,1.000000000000000,GAINESVILLE,280200,6362,2000,100,1272.000000000000000,0.000000000000000,272.000000000000000,302.000000000000000,24,231807.999999999970896,0.284864716026157,-82.326625000000007,29.684358000000000,08378-001-002,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.136947971704062,186642.065184658858925,193004.065184658858925,-87195.934815341141075,-45165.934815341111971,87195.934815341141075,45165.934815341111971,0.688808226925977
5824,76672,0.450000000000000,1366,1.000000000000000,GAINESVILLE,267700,8258,2000,100,1366.000000000000000,0.000000000000000,108.000000000000000,0.000000000000000,24,219287.000000000000000,0.582677828235322,-82.327096999999995,29.684089000000000,08381-000-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.114631170120020,182522.944998319784645,190780.944998319784645,-76919.055001680215355,-36764.055001680215355,76919.055001680215355,36764.055001680215355,0.712666959276503
5825,76677,0.340000000000000,858,1.000000000000000,GAINESVILLE,204000,295,1994,100,858.000000000000000,0.000000000000000,192.000000000000000,0.000000000000000,30,173105.000000000000000,0.440245470222243,-82.327259999999995,29.683198000000001,08384-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.716711603462441,122603.592352555919206,122898.592352555919206,-81101.407647444080794,-50501.407647444080794,81101.407647444080794,50501.407647444080794,0.602444080159588
5826,76686,0.230000000000000,1527,1.000000000000000,GAINESVILLE,296400,951,1995,100,1527.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,29,250989.000000000000000,0.297813112209165,-82.328213000000005,29.682715000000002,08393-000-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.050164707503683,171127.591692851070547,172078.591692851070547,-124321.408307148929453,-79861.408307148929453,124321.408307148929453,79861.408307148929453,0.580562050245786
5827,76688,0.230000000000000,1848,1.000000000000000,GAINESVILLE,263400,1090,1994,100,1368.000000000000000,0.000000000000000,627.000000000000000,0.000000000000000,30,222800.000000000000000,0.297813112209165,-82.328215000000000,29.682168000000001,08395-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.172411169300819,193379.753491570299957,194469.753491570299957,-68930.246508429700043,-29420.246508429700043,68930.246508429700043,29420.246508429700043,0.738305821911808
5828,76690,0.230000000000000,1274,1.000000000000000,GAINESVILLE,150000,762,1994,100,858.000000000000000,0.000000000000000,416.000000000000000,0.000000000000000,30,126737.999999999985448,0.297813112209165,-82.328220000000002,29.681618000000000,08397-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.938643792943283,153068.956197421124671,153830.956197421124671,3830.956197421124671,26330.956197421139223,3830.956197421124671,26330.956197421139223,1.025539707982807
5829,76707,0.170000000000000,1296,1.000000000000000,GAINESVILLE,236800,1706,2005,100,1296.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19,199574.000000000000000,0.220122735111122,-82.328789000000000,29.680909000000000,08414-000-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.040546608929724,169489.559651590010617,171195.559651590010617,-65604.440348409989383,-30084.440348409989383,65604.440348409989383,30084.440348409989383,0.722954221501647
5830,76716,0.240000000000000,1765,1.000000000000000,GAINESVILLE,293900,2943,2005,100,3122.000000000000000,0.000000000000000,408.000000000000000,0.000000000000000,19,246872.000000000000000,0.310761508392172,-82.330110000000005,29.680492000000001,08422-001-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.310234681613412,221956.052958941523684,224899.052958941523684,-69000.947041058476316,-24915.947041058476316,69000.947041058476316,24915.947041058476316,0.765223045113785
5831,76721,0.160000000000000,1152,1.000000000000000,GAINESVILLE,266900,200,2008,100,1152.000000000000000,0.000000000000000,132.000000000000000,0.000000000000000,16,226665.000000000000000,0.207174338928115,-82.329716000000005,29.677755000000001,08427-000-000,MidtownEast_C,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.047380516894163,170651.802510265843011,170851.802510265843011,-96048.197489734156989,-56013.197489734156989,96048.197489734156989,56013.197489734156989,0.640134142039213
5832,76723,0.190000000000000,1199,1.000000000000000,GAINESVILLE,168700,873,1994,100,780.000000000000000,0.000000000000000,419.000000000000000,0.000000000000000,30,142522.000000000000000,0.246019527477136,-82.329339000000004,29.677752000000002,08429-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.886759939851959,145329.657345943211112,146202.657345943211112,-22497.342654056788888,2807.657345943211112,22497.342654056788888,2807.657345943211112,0.866642900687275
5833,76724,0.190000000000000,924,1.000000000000000,GAINESVILLE,210900,967,2010,100,780.000000000000000,0.000000000000000,144.000000000000000,0.000000000000000,14,178298.000000000000000,0.246019527477136,-82.329149000000001,29.677750000000000,08430-000-000,MidtownEast_C,True,False,True,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.951486036823660,155047.381583459384274,156014.381583459384274,-54885.618416540615726,-23250.618416540615726,54885.618416540615726,23250.618416540615726,0.739755246958081
5834,76735,0.170000000000000,1209,1.000000000000000,GAINESVILLE,232300,184,2010,100,1209.000000000000000,0.000000000000000,88.000000000000000,299.000000000000000,14,197271.000000000000000,0.220122735111122,-82.329404999999994,29.678667999999998,08441-000-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.217364926757847,202271.255940948700299,202455.255940948700299,-29844.744059051299701,5000.255940948700299,29844.744059051299701,5000.255940948700299,0.871524993288630
5835,76744,0.170000000000000,895,0.900000000000000,GAINESVILLE,57300,5500,1994,100,895.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,43205.000000000000000,0.220122735111122,-82.330183000000005,29.679192000000000,08449-001-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.540667491403717,102813.041973603933002,108313.041973603933002,51013.041973603933002,59608.041973603933002,51013.041973603933002,59608.041973603933002,1.890279964635322
5836,76755,0.373100000000000,1320,1.000000000000000,GAINESVILLE,231800,7032,1994,100,1320.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,30,189997.999999999970896,0.483104661587997,-82.328761000000000,29.679549999999999,08462-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.969087279506645,157800.566836407582741,164832.566836407582741,-66967.433163592417259,-32197.433163592388155,66967.433163592417259,32197.433163592388155,0.711098217585883
5837,76765,0.200000000000000,1112,1.000000000000000,GAINESVILLE,231100,560,2012,100,1112.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12,195874.999999999970896,0.258967923660143,-82.329036000000002,29.680099999999999,08468-000-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.052755935393773,171571.597292618011124,172131.597292618011124,-58968.402707381988876,-24303.402707381959772,58968.402707381988876,24303.402707381959772,0.744835990015656
5838,76773,0.110000000000000,1208,1.000000000000000,GAINESVILLE,161900,368,1994,100,1127.000000000000000,0.000000000000000,81.000000000000000,0.000000000000000,30,137246.999999999970896,0.142432358013079,-82.328861000000003,29.677039000000001,08476-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.835930313754748,138127.204837991797831,138495.204837991797831,-23404.795162008202169,880.204837991826935,23404.795162008202169,880.204837991826935,0.855436719196984
