#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC446183,SLD,18820 NW 220th ST,High Springs,32643,Spring Hill Estates,"1,936",00258 010 000,"$422,500",4,2,0,1995.0,,Single Family Residence,,"$3,042.00",111,111,111,Conventional,12/17/2021,$221.07,$218.23,0.99,"BOUKARI REALTY, INC",Antoinette Hunt,259506420,259505573.0,Gainesville-Alachua,Gainesville-Alachua,False
1,GC440617,SLD,9378 SW 27th RD,Gainesville,32608,HP/Bedford Square,"2,706",06860-356-010,"$423,500",4,3,1,2004.0,,Single Family Residence,,"$7,786.00",323,61,26,Conventional,03/09/2021,$162.56,$156.5,0.96,BHGRE Thomas Group,Ken Mears,259505023,261010944.0,Gainesville-Alachua,Ocala - Marion,True
1,GC442020,SLD,3740 SW 109th WAY,Gainesville,32608,Oakmont,"1,961",04427-111-471,"$424,120",3,2,0,2021.0,Community,Single Family Residence,,$0.00,115,115,0,Cash,06/24/2021,$214.74,$216.28,1.01,ICI Select Realty Inc.,Ali H Kargar,253004979,259500037.0,Gainesville-Alachua,Tampa,True
1,GC444252,SLD,1254 NW 132nd BLVD,Newberry,32669,Fairway Pointe At West End,"1,805",04314-004-020,"$424,591",4,3,0,2020.0,Community,Single Family Residence,,$0.00,164,164,1,Conventional,10/18/2021,$235.09,$235.23,1.0,COLDWELL BANKER MM PARRISH,Shea Shrimpton,259505142,25950341.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC447256,SLD,3144 SW 94th WAY,Gainesville,32608,HP/Carlton Court,"2,292",06860-354-033,"$424,850",4,3,0,2014.0,Community,Single Family Residence,,"$6,420.00",46,46,0,Conventional,08/16/2021,$185.36,$185.36,1.0,Out Of Area Firm (See Remarks), Reciprocal- Out Of Area Agent,259500000000000,259505339.0,,Gainesville-Alachua,True
1,GC443392,SLD,4904 SW 91st DR,Gainesville,32608,HP/Village Center 29,"2,060",06860-290-039,"$424,900",3,3,0,1999.0,,Single Family Residence,,"$3,571.00",75,75,4,Conventional,06/25/2021,$206.26,$206.26,1.0,BHGRE Thomas Group,Rachel Kerensky,259506412,259504926.0,Gainesville-Alachua,Ocala - Marion,True
1,GC447934,SLD,5706 NW 55TH,Gainesville,32653,Spring Forest - Condo,"2,598",06024-079-000,"$425,000",4,3,0,1976.0,Private,Single Family Residence,,"$5,268.00",24,24,-5,Conventional,08/09/2021,$163.59,$163.59,1.0,"Matchmaker Realty Of Alachua County, Inc",Gia Arvin,259503472,259505426.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC444284,SLD,11220 SE 220th Terrace,Hawthorne,32640,Lakeshore Gardens,"2,336",20001-001-022,"$425,000",3,2,0,1996.0,,Single Family Residence,,"$4,018.00",54,54,28,Conventional,06/30/2021,$183.65,$181.93,0.99,Watson Realty Corp - NW 23rd Ave.,Heather Surrency-Bristow,271511592,70002595.0,Gainesville-Alachua,Ocala - Marion,True
1,GC442596,SLD,9708 NW 59th PL,Gainesville,32653,Hammock (The),"2,498",06037-001-000,"$425,000",3,2,1,1980.0,Private,Single Family Residence,,"$4,963.00",47,47,0,Conventional,03/17/2021,$170.14,$170.14,1.0,Out Of Area Firm (See Remarks), Reciprocal- Out Of Area Agent,259500000000000,259505372.0,,Gainesville-Alachua,True
1,GC440787,SLD,8316 NW 2nd PL,Gainesville,32607,Buckingham East,"2,114",06656-600-010,"$425,000",3,2,0,1976.0,Private,Single Family Residence,,"$3,583.00",46,46,2,Other,03/01/2021,$201.04,$201.04,1.0,Keller Williams Gainesville Realty Partners,Craig Wilburn-Team Dynamo,259503108,259500037.0,Ocala - Marion,Ocala - Marion,True
1,GC439324,SLD,2000 NW 15th AVE,Gainesville,32605,Sherwood,"2,350",09242-007-000,"$425,000",3,3,0,1978.0,,Single Family Residence,,"$4,500.00",84,84,43,FHA,01/28/2021,$193.62,$180.85,0.93,"Flat Fee.com, Inc.",Cliff Glansen,278017259,259504926.0,Sarasota - Manatee,Sarasota - Manatee,True
1,GC437318,SLD,15129 SW 79TH ST,Archer,32618,Grassy Lake Estates,"2,260",07409-000-000,"$425,000",4,3,0,2002.0,,Single Family Residence,,"$4,532.00",228,228,163,Cash,04/02/2021,$196.42,$188.05,0.96,Watson Realty Corp - NW 23rd Ave.,Marilyn Bush,259503558,259500004.0,Gainesville-Alachua,Ocala - Marion,True
1,GC446856,SLD,8420 SW 92ND LN,Gainesville,32608,Meadows Of Kanapaha,"2,348",07349-100-060,"$425,000",5,2,0,2006.0,,Single Family Residence,,"$4,208.00",53,53,17,Cash,09/20/2021,$181.01,$181.01,1.0,Keller Williams Gainesville Realty Partners,Paul A Curlings - The Curlings Group,259505857,70002595.0,Ocala - Marion,Ocala - Marion,True
1,GC446560,SLD,3761 NW 39th AVE,Gainesville,32606,Shadowlawn Estates,"4,107",06102-000-000,"$425,000",4,3,1,1950.0,Private,Single Family Residence,,"$5,700.00",82,82,33,Conventional,10/12/2021,$132.46,$103.48,0.78,BHHS FLORIDA REALTY,Andrea Martin,277000656,259504964.0,Gainesville-Alachua,Ocala - Marion,True
1,GC445998,SLD,5022 NW 18th PL,Gainesville,32605,Suburban Heights,"3,295",06383-027-015,"$425,000",3,3,0,1967.0,,Single Family Residence,,"$3,039.00",61,61,10,Conventional,08/30/2021,$136.57,$128.98,0.94,BHHS Florida Realty,Jeffrey Siegel,259500228,259505244.0,Gainesville-Alachua,Ocala - Marion,True
1,GC445556,SLD,6910 NW 49th TER,Gainesville,32653,Sterling Place,"2,476",06008-030-067,"$425,000",4,2,1,1998.0,Private,Single Family Residence,,"$5,169.00",46,46,21,Conventional,08/16/2021,$171.65,$171.65,1.0,Bosshardt Realty Services LLC,Trina Christensen,259500510,259500046.0,Gainesville-Alachua,Ocala - Marion,True
1,GC445161,SLD,3842 NW 68th PL,Gainesville,32653,Millhopper Stat-Montclaire,"1,999",06020-040-041,"$425,000",3,2,0,1993.0,Private,Single Family Residence,,"$3,373.00",82,82,51,Cash,08/25/2021,$222.61,$212.61,0.96,Coldwell Banker M.M. Parrish Realtors,Mariela Varela,259503437,259505573.0,Gainesville-Alachua,Pinellas Suncoast,True
1,GC444187,SLD,7832 NW 50th ST,Gainesville,32653,Blues Creek,"2,481",06006-032-040,"$425,000",4,2,1,2002.0,Community,Single Family Residence,,"$6,826.00",57,57,99,Conventional,09/17/2021,$159.57,$171.3,1.07,Horizon Realty Of Alachua Inc,Patricia Moser,259500210,259504874.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC446903,SLD,13236 SW 4th PL,Newberry,32669,Town Of Tioga,"1,859",04333-070-173,"$425,705",3,2,0,2005.0,Community,Single Family Residence,,"$4,896.00",56,56,13,Conventional,09/28/2021,$229.00,$229,1.0,Tioga Realty Inc,Tom & Trish Reilly,259503138,259504964.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC446518,SLD,6363 SW 46 DR,Gainesville,32608,Finley Woods,"2,203",06985-030-095,"$425,998",4,2,1,2021.0,,Single Family Residence,,"$3,668.00",69,69,10,Conventional,07/09/2021,$193.37,$193.37,1.0,"Norfleet Homes Realty, LLC",Niki Thomas-Schnyder,259503453,259505670.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC443974,SLD,3100 SW 2nd CT,Gainesville,32601,Colclough Hill,"4,824",15700055000,"$426,000",5,4,0,1966.0,,Single Family Residence,,"$7,262.00",55,55,5,Conventional,06/23/2021,$88.25,$88.31,1.0,Keller Williams Gainesville Realty Partners,Craig Wilburn-Team Dynamo,259503108,259500037.0,Ocala - Marion,Ocala - Marion,True
1,GC443725,SLD,4963 SW 63rd LN,Gainesville,32608,Finley Woods,"2,073",06985-010-029,"$426,000",4,3,0,2016.0,,Single Family Residence,,"$5,430.00",44,44,3,Conventional,06/04/2021,$200.14,$205.5,1.03,Pepine Realty,Betsy Pepine,259503892,259500060.0,Ocala - Marion,Ocala - Marion,True
1,GC436622,SLD,1429 NW 132nd BLVD,Newberry,32669,Fairway Pointe At West End,"2,224",04314-004-036,"$426,200",4,2,0,2020.0,Community,Single Family Residence,,$0.00,260,260,226,Conventional,04/09/2021,$191.63,$191.64,1.0,Coldwell Banker M.M. Parrish Realtors,Shea Shrimpton,259505142,259504964.0,Gainesville-Alachua,Pinellas Suncoast,True
1,GC440269,SLD,636 NE 7th ST,Gainesville,32601,Thomas Addn,"1,932",12408-000-000,"$426,531",3,2,0,1911.0,,Single Family Residence,,"$4,535.00",83,83,121,Conventional,05/14/2021,$212.16,$220.77,1.04,Coldwell Banker M.M. Parrish Realtors,Shawn Spence-Thomas,259503293,25950341.0,Gainesville-Alachua,Pinellas Suncoast,True
1,GC500912,SLD,8408 NW 2ND PL,GAINESVILLE,32607,BUCKINGHAM EAST,"1,962",06656-600-011,"$429,000",3,2,0,2010.0,,Single Family Residence,Fee Simple,"$7,573.18",2,2,2,Conventional,12/23/2021,$218.65,$218.65,1.0,MATCHMAKER REALTY/ ALACHUA CNTY,Gia Arvin,259503472,259500037.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC447930,SLD,11422 NW 16TH PL,Gainesville,32606,Fletchers Oak Glen,"2,035",04321-500-012,"$429,500",4,2,0,1998.0,Private,Single Family Residence,,"$2,300.00",33,33,33,Conventional,11/22/2021,$211.06,$211.06,1.0,Beycome of Florida LLC,Steven Koleno,364512302,259504964.0,Orlando Regional,Orlando Regional,True
1,GC441565,SLD,4974 SW 91ST DR,GAINESVILLE,32608,HP/VILLAGE CENTER 29,"2,360",06860-290-025,"$429,900",4,4,0,1997.0,,Single Family Residence,,"$4,150.00",75,75,44,Conventional,04/29/2021,$182.16,$182.16,1.0,BHGRE THOMAS GROUP,Tiffany Thomas,259503896,259504964.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC500060,SLD,1409 NW 48TH TER,GAINESVILLE,32605,SUBURBAN HEIGHTS,"2,977",06383-031-013,"$430,000",5,2,1,1971.0,,Single Family Residence,Fee Simple,"$6,821.49",5,5,5,Conventional,11/24/2021,$144.44,$144.44,1.0,BHGRE THOMAS GROUP,Lore Davis,259503727,259504926.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC448357,SLD,17793 NW 175th AVE,Alachua,32615,Meadowglen Farms,"2,710",03024-010-023,"$430,000",3,2,1,2000.0,,Single Family Residence,,"$4,226.00",-1,-1,28,VA,11/10/2021,$166.01,$158.67,0.96,Horizon Realty Of Alachua Inc,Tina Pelletier,259506665,259503103.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC447851,SLD,318 NW 24TH ST,Gainesville,32607,Palm Terrace,"1,927",06447-020-000,"$430,000",4,1,1,1930.0,,Single Family Residence,,"$3,901.00",69,69,69,Cash,12/17/2021,$222.57,$223.14,1.0,RE/MAX PROFESSIONALS,Nestor Perez,259504978,259500046.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC445416,SLD,2505 NW 144th WAY,Newberry,32669,Belmont,"2,320",04227-020-100,"$430,000",6,3,0,2014.0,Community,Single Family Residence,,"$4,531.00",35,35,5,VA,06/10/2021,$185.34,$185.34,1.0,Out Of Area Firm (See Remarks), Reciprocal- Out Of Area Agent,259500000000000,259505372.0,,Gainesville-Alachua,True
1,GC444049,SLD,5929 SW 36TH WAY,Gainesville,32608,Country Club Manor,"2,710",07248-005-000,"$430,000",4,2,1,1977.0,,Single Family Residence,,"$3,784.00",53,53,10,Conventional,06/23/2021,$165.68,$158.67,0.96,Dawn Realty,Vernon Clouser,259504731,25950341.0,Gainesville-Alachua,Ocala - Marion,True
1,GC441314,SLD,3134 SW 94TH WAY,Gainesville,32608,HP/Carlton Court,"2,938",06860-354-034,"$430,000",4,3,0,2004.0,,Single Family Residence,,"$6,183.00",62,62,2,Cash,04/06/2021,$146.36,$146.36,1.0,BHHS Florida Realty,Teiss Parr Trio Chelsea,259503915,259500037.0,Gainesville-Alachua,Ocala - Marion,True
1,GC440782,SLD,9928 NW 17TH RD,Gainesville,32606,Ellis Park,"2,766",06308-030-170,"$430,000",4,4,0,2014.0,Community,Single Family Residence,,"$4,754.00",57,57,13,Conventional,03/12/2021,$157.99,$155.46,0.98,Pepine Realty,Betsy Pepine,259503892,25950341.0,Ocala - Marion,Ocala - Marion,True
1,GC440140,SLD,2337 SW 95th TER,Gainesville,32607,Quarries,"2,314",06667-150-024,"$430,000",4,2,0,1993.0,Private,Single Family Residence,,"$3,767.00",43,43,56,Conventional,03/10/2021,$185.83,$185.83,1.0,BHGRE Thomas Group,Craig Dupler,259505077,259500060.0,Gainesville-Alachua,Ocala - Marion,True
1,GC440096,SLD,14278 NW 31st AVE,Gainesville,32606,Turnberry Lake,"2,469",04222-100-054,"$430,000",4,3,0,2007.0,Community,Single Family Residence,,"$5,537.00",90,90,8,Conventional,03/08/2021,$174.16,$174.16,1.0,Pepine Realty,Betsy Pepine,259503892,259500046.0,Ocala - Marion,Ocala - Marion,True
1,GC440329,SLD,449 SW 145th DR,Newberry,32669,Laureate Village,"1,937",04643-101-028,"$430,000",3,2,0,2021.0,Community,Single Family Residence,,$0.00,255,255,224,Conventional,08/31/2021,$221.99,$221.99,1.0,G W Robinson Realty Inc,Mark Deger,259505366,270534868.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC431997,SLD,1174 NW 132nd BLVD,Newberry,32669,Fairway Pointe At West End,"1,978",04314-004-026,"$430,393",3,2,0,2020.0,Community,Single Family Residence,,$0.00,474,474,464,Cash,05/28/2021,$217.59,$217.59,1.0,Coldwell Banker M.M. Parrish Realtors,Shea Shrimpton,259505142,259505695.0,Gainesville-Alachua,Pinellas Suncoast,True
1,GC444040,SLD,10334 W 282nd ST,Newberry,32669,Not In Subdivision,"2,192",02697-005-000,"$430,500",4,2,0,1996.0,Private,Single Family Residence,,"$2,667.00",49,49,4,Conventional,06/18/2021,$195.71,$196.4,1.0,Glanzer Realty LLC,"Kerry Brock, LLC",259504537,259504783.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC447325,SLD,12510 SW 31 AVE,Archer,32618,Parker Place,"1,949",04428-006-002,"$431,700",4,2,1,1990.0,Private,Single Family Residence,,"$4,042.00",36,36,3,Conventional,09/24/2021,$205.18,$221.5,1.08,"VanBeek Realty, LLC",Julie VanBeek,259503542,70002595.0,Ocala - Marion,Ocala - Marion,True
1,GC500331,SLD,14424 SW 79TH ST,ARCHER,32618,GRASSY LAKE ESTATES,"2,300",07408-001-046,"$431,900",4,3,0,1996.0,,Single Family Residence,Fee Simple,"$2,807.20",3,3,3,Conventional,11/23/2021,$186.91,$187.78,1.0,"MILLER REAL ESTATE, INC",Barbara Miller,259503553,259504921.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC445411,SLD,2545 NW 144th WAY,Newberry,32669,Belmont,"2,276",04227-020-102,"$431,900",5,3,1,2014.0,Community,Single Family Residence,,"$4,960.00",72,72,41,Conventional,09/01/2021,$189.76,$189.76,1.0,BHGRE Thomas Group,Brian Oen,259505642,259505695.0,Gainesville-Alachua,Ocala - Marion,True
1,GC501034,SLD,3921 SW 77TH ST,GAINESVILLE,32608,KENWOOD,"2,338",06849-002-006,"$433,000",4,2,1,1973.0,,Single Family Residence,Fee Simple,"$4,282.99",5,5,5,Conventional,12/17/2021,$185.20,$185.2,1.0,BOSSHARDT REALTY SERVICES LLC,Emily White,259505624,259507001.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC445566,SLD,1412 SW 98th ST,Gainesville,32607,Midkiff Manor,"2,317",06664-075-019,"$433,000",3,2,1,2009.0,,Single Family Residence,,"$5,152.00",39,39,3,Conventional,07/26/2021,$187.70,$186.88,1.0,Keller Williams Gainesville Realty Partners,Jordane Spitze,259505396,259504926.0,Gainesville-Alachua,Ocala - Marion,True
1,OM623850,SLD,301 SE TUSCAWILLA RD,MICANOPY,32667,FRIBLEY ADD,"1,936",16765-002-000,"$433,000",3,3,0,1981.0,,Single Family Residence,Fee Simple,"$3,910.00",4,4,5,Conventional,08/27/2021,$223.66,$223.66,1.0,ANSON PROPERTIES LLC,Stephanie Anson,261084579,66066.0,Ocala - Marion,Ocala - Marion,True
1,GC437081,SLD,6303 SW 46th DR,Gainesville,32608,Finley Woods,"2,113",06985-030-091,"$433,813",4,3,0,2021.0,,Single Family Residence,,"$4,500.00",263,263,33,Conventional,04/27/2021,$190.44,$205.31,1.08,Tommy Williams Realty LLC,Todd Louis,259502096,259505695.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC448382,SLD,24728 OLD BELLAMY RD,High Springs,32643,Not In Subdivision,"2,412",00016-003-001,"$434,000",4,2,0,2000.0,Private,Single Family Residence,,"$4,237.00",4,4,4,Conventional,11/09/2021,$176.20,$179.93,1.02,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Tom Beasley,259502094,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC432408,SLD,6508 SW 77th ST,Gainesville,32608,Grand Preserve At Kanapaha,"2,570",07060-100-644,"$434,745",4,3,1,2020.0,Community,Single Family Residence,,$1.00,378,378,68,Conventional,03/05/2021,$169.16,$169.16,1.0,Skobel Realty LLC,Loree Skobel,259504735,259500004.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC446130,SLD,17326 SW 75TH AVE,Archer,32618,Not In Subdivision,"1,856",04526-001-003,"$434,900",3,2,2,2017.0,Private,Single Family Residence,,"$3,946.00",55,55,7,VA,08/30/2021,$234.32,$234.32,1.0,Classic Properties of North Florida,Carolyn Quinones CRS,259500697,271500260.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC500355,SLD,6911 NW 47TH TER,GAINESVILLE,32653,STERLING PLACE,"2,553",06008-020-042,"$435,000",4,2,1,1997.0,,Single Family Residence,Fee Simple,$350.93,4,4,4,Conventional,12/14/2021,$170.39,$170.39,1.0,CENTURY 21 LAKESIDE REALTY,"Trey Fields, III",259505346,259505361.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC445258,SLD,5547 SW 37th DR,Gainesville,32608,Country Club Estates,"2,489",07143-020-026,"$435,000",4,3,0,1986.0,"Private, Community",Single Family Residence,,"$3,584.00",86,86,22,Conventional,08/31/2021,$174.77,$174.77,1.0,TY Realty of North Florida,Tina Yakel,259503574,259504874.0,Ocala - Marion,Ocala - Marion,True
1,GC443098,SLD,1004 NW 34TH ST,Gainesville,32605,Libby Heights(430),"2,236",06400-050-000,"$435,000",3,2,0,1962.0,Private,Single Family Residence,,"$3,877.00",57,57,1,Conventional,05/28/2021,$195.75,$194.54,0.99,Watson Realty Corp - NW 23rd Ave.,John E Shaer,259506265,259505695.0,Gainesville-Alachua,Ocala - Marion,True
1,GC441291,SLD,2106 NW 9 AVE,Gainesville,32603,Florida Park,"2,589",09151-002-000,"$435,000",4,3,0,1961.0,,Single Family Residence,,"$4,334.00",34,34,4,Cash,03/09/2021,$171.88,$168.02,0.98,Pais Realty,David Pais,259502019,259504874.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC440765,SLD,7881 SW 80TH DR,Gainesville,32608,LongLeaf,"2,755",07098-408-465,"$435,000",4,3,1,2016.0,Community,Single Family Residence,,"$7,275.00",36,36,13,Conventional,02/19/2021,$162.98,$157.89,0.97,BHGRE Thomas Group,Katherine Durst,259505574,259504926.0,Gainesville-Alachua,Ocala - Marion,True
1,GC446816,SLD,2110 NW 20TH TER,Gainesville,32605,Forest Ridge,"2,700",09013-003-023,"$435,000",4,2,1,1979.0,,Single Family Residence,,"$4,894.00",46,46,3,Conventional,09/14/2021,$158.26,$161.11,1.02,Watson Realty Corp - NW 23rd Ave.,Pamela Gretter,259505619,259504964.0,Gainesville-Alachua,Ocala - Marion,True
1,GC446307,SLD,8549 SW 77th AVE,Gainesville,32608,LongLeaf,"2,549",07098-204-190,"$435,000",4,3,0,2012.0,Community,Single Family Residence,,"$5,557.00",57,57,25,Conventional,09/09/2021,$172.58,$170.66,0.99,Coldwell Banker M.M. Parrish Realtors,Cindy & Jim Fine Properties,259503772,259505695.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC434495,SLD,1920 NW 12th RD,Gainesville,32605,Florida Park 430,"3,100",09239-003-000,"$435,000",4,2,0,1960.0,Private,Single Family Residence,,"$3,908.00",380,380,397,Conventional,07/16/2021,$145.13,$140.32,0.97,Pais Realty,David Pais,259502019,259500004.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC438191,SLD,6760 SW 77th ST,Gainesville,32608,Grand Preserve At Kanapaha,"2,570",07060-100-621,"$436,084",4,3,1,2020.0,Community,Single Family Residence,,$1.00,296,296,1,Cash,04/23/2021,$169.68,$169.68,1.0,Skobel Realty LLC,Loree Skobel,259504735,259504945.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC437505,SLD,725 NW 4th ST,Gainesville,32601,Brush Addn,"1,983",14388-001-000,"$436,260",3,2,1,2020.0,,Single Family Residence,,$182.00,192,192,0,Conventional,03/05/2021,$220.00,$220,1.0,Out Of Area Firm (See Remarks), Reciprocal- Out Of Area Agent,259500000000000,70002595.0,,Gainesville-Alachua,True
1,GC444731,SLD,2000 NW 23RD TER,Gainesville,32605,Maple Hill,"2,495",06423-004-000,"$438,000",4,2,1,1964.0,,Single Family Residence,,"$5,100.00",41,41,3,Conventional,07/01/2021,$172.34,$175.55,1.02,Pepine Realty,Betsy Pepine,259503892,259506015.0,Ocala - Marion,Ocala - Marion,True
1,GC443729,SLD,12835 SW 3rd PL,Newberry,32669,Town Of Tioga,"2,347",04333-080-201,"$438,000",4,3,0,2005.0,Community,Single Family Residence,,"$7,083.00",90,90,41,Conventional,08/05/2021,$193.86,$186.62,0.96,Pepine Realty,Betsy Pepine,259503892,259504874.0,Ocala - Marion,Ocala - Marion,True
1,GC441140,SLD,7053 SW 34TH PL,Gainesville,32608,Garison Way,"2,491",06840-010-010,"$438,000",3,2,0,2014.0,Community,Single Family Residence,,"$6,817.00",36,36,-26,Conventional,03/05/2021,$174.63,$175.83,1.01,BHGRE Thomas Group,Evelyn Bergman,259503335,259504874.0,Gainesville-Alachua,Ocala - Marion,True
1,GC442248,SLD,2208 NW 29th ST,Gainesville,32605,Meadows (The),"3,165",06428-003-017,"$438,000",5,2,1,1984.0,,Single Family Residence,,"$3,467.00",224,224,92,Conventional,10/18/2021,$139.02,$138.39,1.0,SPIEGEL INC REALTORS-«,Geoff Spiegel,259500249,259500037.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC500132,SLD,1025 NW 50TH TER,GAINESVILLE,32605,HILLCREST RESIDENTIAL PLANNED DEVELOPMEN,"2,020",06377-010-010,"$439,000",3,2,1,2021.0,,Single Family Residence,Fee Simple,$983.00,24,24,26,VA,12/09/2021,$217.33,$217.33,1.0,WATSON REALTY-TIOGA,Madison Joyner,259506769,259506650.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC445737,SLD,421 NE  BLVD,Gainesville,32601,Duck Pond,"1,761",12610-000-000,"$439,000",3,2,0,1927.0,,Single Family Residence,,"$2,461.00",54,54,12,Conventional,08/16/2021,$255.25,$249.29,0.98,Sage Real Estate,Michelle Hazen,259504971,259505695.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC446222,SLD,3337 SW 120th TER,Gainesville,32608,Oakmont,"1,788",04427-111-567,"$439,250",3,2,0,2021.0,Community,Single Family Residence,,$0.00,123,123,123,Conventional,12/16/2021,$256.85,$245.67,0.96,ICI SELECT REALTY,Ali Kargar,253004979,259504874.0,Gainesville-Alachua,Tampa,True
1,GC446915,SLD,16317 NW 205th ST,High Springs,32643,Weston Oaks,"2,265",01519-020-055,"$439,700",4,3,0,2021.0,,Single Family Residence,,$813.00,1,1,0,Conventional,08/04/2021,$194.13,$194.13,1.0,Coldwell Banker M.M. Parrish Realtors,Rana Schafer,259503515,259505695.0,Gainesville-Alachua,Pinellas Suncoast,True
1,GC439239,SLD,14953 NW 150th LN,Alachua,32615,Wyndswept Hills,"2,264",03863-020-047,"$439,800",4,2,1,2020.0,,Single Family Residence,,"$1,779.00",239,239,153,Conventional,06/29/2021,$194.26,$194.26,1.0,BHHS Florida Realty - 53rd Ave,Cheryl Hartley,259503267,275510980.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC500700,SLD,7819 SW 85TH TER,GAINESVILLE,32608,LONGLEAF UNIT 2 PH 5,"2,462",07098-205-261,"$439,900",3,2,0,2006.0,Community,Single Family Residence,Fee Simple,"$6,099.00",1,1,1,Conventional,12/20/2021,$178.68,$178.68,1.0,BOSSHARDT REALTY SERVICES LLC,Amy Yang,259506118,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
