OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,quality,actage,lotsize,FGR,livarea,Cluster_ID,Membership Probability
2631,1,2631,2631,6018,-82.57208704,29.77207559,-0.482174075,0.246485605,0.05915803,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1384,-0.549087132,2631,-0.454923686,0.587821661,-0.161292312,0,-0.62335195,B1,0.874
2632,1,2632,2632,6020,-82.56499274,29.77261986,-0.482174075,0.246485605,1.678595924,0.682613141,0.436254781,-0.424528137,0.977845583,0,1,2383,0.726842829,2632,-0.454923686,0.587821661,0.778598398,1,0.622995969,B1,0.88
2633,1,2633,2633,6021,-82.56578655,29.77262053,-0.482174075,0.201526116,1.6818348,0.682613141,0.436254781,1.181130139,-1.027914836,1,0,1541,-0.348565606,2633,-0.454923686,0.545301603,0.780478179,0,-0.427479454,B1,0.878
2634,1,2634,2634,6026,-82.57552345,29.78470758,-0.482174075,-0.967420583,0.418673242,-0.743633544,0.436254781,1.728309774,0.559978829,1,1,1957,0.182752575,2634,-0.454923686,-0.560219896,0.047363426,1,0.09152028,B1,0.908
2635,1,2635,2635,6027,-82.57502046,29.78470041,-0.482174075,-0.832542118,0.334462472,-0.354657175,0.436254781,-0.424528137,-1.027914836,0,0,1512,-0.385604614,2635,-0.454923686,-0.432659723,-0.001510891,0,-0.463659724,B1,0.906
2636,1,2636,2636,6028,-82.57431082,29.78470168,-0.482174075,-1.686772399,0.975759878,-2.818174176,0.436254781,1.190100297,1.61009615,1,1,2075,0.333463021,2636,-0.454923686,-1.240540818,0.37068583,1,0.238736551,B1,0.904
2637,1,2637,2637,6029,-82.5733833,29.78508749,-0.482174075,-0.742623141,0.321506969,-0.095339596,0.436254781,2.087116093,0.894272232,1,1,2089,0.351343921,2637,-0.454923686,-0.347619607,-0.009030017,1,0.256202888,B1,0.906
2638,1,2638,2638,6031,-82.57293901,29.78448166,-0.482174075,-1.237177514,0.321506969,-1.521586281,0.436254781,-0.424528137,-1.027914836,0,0,1400,-0.528651817,2638,-0.454923686,-0.815340241,-0.009030017,0,-0.603390421,B1,0.906
2639,1,2639,2639,6032,-82.57293209,29.78406919,-0.482174075,-0.742623141,0.324745844,-0.095339596,0.436254781,-0.424528137,-1.027914836,0,0,2494,0.868612824,2639,-0.454923686,-0.347619607,-0.007150235,0,0.761479072,B1,0.904
2640,1,2640,2640,6033,-82.57292517,29.78365675,-0.482174075,-1.64181291,0.32798472,-2.688515387,0.436254781,-0.424528137,0.425534743,0,1,1473,-0.435415694,2640,-0.454923686,-1.19802076,-0.005270454,1,-0.512315949,B1,0.902
2641,1,2641,2641,6034,-82.57291481,29.78303765,-0.482174075,-0.652704164,0.975759878,0.163977983,0.436254781,-0.424528137,0.574513325,0,1,1544,-0.344733985,2641,-0.454923686,-0.262579492,0.37068583,1,-0.423736667,B1,0.904
2642,1,2642,2642,6035,-82.57290444,29.78241944,-0.482174075,-0.652704164,0.334462472,0.034319194,0.436254781,-0.424528137,0.727125531,0,1,1679,-0.172311017,2642,-0.454923686,-0.262579492,-0.001510891,1,-0.255311273,B1,0.906
2643,1,2643,2643,6036,-82.57289753,29.78200701,-0.482174075,-0.607744676,0.337701348,0.293636773,0.436254781,0.759532714,0.425534743,1,1,1656,-0.201048179,2643,-0.454923686,-0.220059434,0.00036889,1,-0.283382172,B1,0.906
2644,1,2644,2644,6037,-82.57289062,29.78159457,-0.482174075,-0.652704164,0.340940223,0.163977983,0.436254781,-0.424528137,0.650819428,0,1,1855,0.052477444,2644,-0.454923686,-0.262579492,0.002248672,1,-0.035734462,B1,0.904
2645,1,2645,2645,6038,-82.5728837,29.78118214,-0.482174075,-0.877501607,0.347417975,-0.484315965,0.436254781,1.225980928,0.730759155,1,1,1880,0.084407623,2645,-0.454923686,-0.47517978,0.006008235,1,-0.004544574,B1,0.904
2646,1,2646,2646,6039,-82.57287678,29.7807697,-0.482174075,-0.652704164,0.347417975,-0.873292333,0.436254781,-0.424528137,0.498207222,0,1,1350,-0.592512175,2646,-0.454923686,-0.262579492,0.006008235,1,-0.665770197,B1,0.896
2647,1,2647,2647,6040,-82.57286988,29.78035726,-0.482174075,-1.012380072,0.350656851,-0.873292333,0.436254781,-0.424528137,0.890638608,0,1,2418,0.770906476,2647,-0.454923686,-0.602739953,0.007888016,1,0.666038015,B1,0.89
2648,1,2648,2648,6041,-82.57286296,29.77994482,-0.482174075,-0.607744676,0.353895727,-2.040221439,0.436254781,-0.424528137,0.498207222,0,1,1873,0.075467173,2648,-0.454923686,-0.220059434,0.009767797,1,-0.013277743,B1,0.89
2649,1,2649,2649,6042,-82.57285431,29.7794291,-0.482174075,-0.697663653,0.693977684,-2.040221439,0.436254781,-0.424528137,0.650819428,0,1,1460,-0.452019387,2649,-0.454923686,-0.30509955,0.207144846,1,-0.52853469,B1,0.886
2650,1,2650,2650,6044,-82.57283607,29.77864119,-0.482174075,-0.697663653,0.577378156,0.034319194,0.436254781,-0.424528137,-1.027914836,0,0,1568,-0.314081013,2650,-0.454923686,-0.30509955,0.139472715,0,-0.393794375,B1,0.876
2651,1,2651,2651,6047,-82.56272787,29.77004201,-0.482174075,-0.337987745,0.985476505,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2120,0.390937344,2651,-0.454923686,0.035060912,0.376325174,0,0.294878349,B1,0.874
2652,1,2652,2652,6050,-82.5668196,29.76808646,1.318524992,-0.877501607,5.215448287,-0.484315965,0.436254781,-0.424528137,0.9197076,0,1,2846,1.318189747,2652,1.299126896,-0.47517978,2.831319708,1,1.200632693,B1,0.872
2653,1,2653,2653,6051,-82.56368644,29.77014364,1.318524992,-0.877501607,1.309364084,-0.484315965,0.436254781,-0.424528137,1.937122305,0,1,2549,0.938859218,2653,1.299126896,-0.47517978,0.564303316,1,0.830096825,B1,0.878
2654,1,2654,2654,6052,-82.56479589,29.77014176,1.318524992,-1.147258537,1.309364084,-1.262268702,0.436254781,-0.424528137,1.450216696,0,1,3348,1.958709142,2654,1.299126896,-0.730300126,0.564303316,1,1.826301843,B1,0.88
2655,1,2655,2655,6053,-82.56590537,29.77013988,1.318524992,-0.922461095,1.309364084,-0.613974754,0.436254781,1.432294561,1.530156423,1,1,2562,0.955462912,2655,1.299126896,-0.517699838,0.564303316,1,0.846315567,B1,0.88
2656,1,2656,2656,6054,-82.56535761,29.76872957,1.318524992,-0.832542118,1.642968291,-0.354657175,0.436254781,-0.424528137,-1.027914836,0,0,2642,1.057639485,2656,1.299126896,-0.432659723,0.757920802,0,0.946123208,B1,0.878
2657,1,2657,2657,6055,-82.5637244,29.7684592,-0.482174075,-0.922461095,1.642968291,-0.613974754,0.436254781,-0.245124977,0.727125531,1,1,1870,0.071635552,2657,-0.454923686,-0.517699838,0.757920802,1,-0.01702053,B1,0.88
2658,1,2658,2658,6056,-82.56536736,29.76741025,1.318524992,-0.967420583,1.642968291,-0.743633544,0.436254781,-0.424528137,0.730759155,0,1,2516,0.896711382,2658,1.299126896,-0.560219896,0.757920802,1,0.788926173,B1,0.878
2659,1,2659,2659,6058,-82.56522852,29.7659567,-0.482174075,-0.742623141,1.892361727,-1.132609912,0.436254781,-0.424528137,-1.027914836,0,0,1496,-0.406039929,2659,-0.454923686,-0.347619607,0.902663972,0,-0.483621252,B1,0.872
2660,1,2660,2660,6059,-82.56354781,29.76578605,1.318524992,-0.78758263,1.393574855,-0.743633544,0.436254781,-0.424528137,1.065052558,0,1,1358,-0.582294518,2660,1.299126896,-0.390139665,0.613177633,1,-0.655789433,B1,0.878
2661,1,2661,2661,6062,-82.5592562,29.76048873,-0.482174075,-0.293028257,0.153085428,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1058,-0.965456668,2661,-0.454923686,0.077580969,-0.106778651,0,-1.030068087,B1,0.872
2662,1,2662,2662,6070,-82.56885812,29.77052631,-0.482174075,1.999905654,1.655923794,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1428,-0.492890016,2662,-0.454923686,2.24610391,0.765439928,0,-0.568457747,B1,0.874
2663,1,2663,2663,6085,-82.59671275,29.7671122,-0.482174075,0.201526116,0.337701348,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1635,-0.228508133,2663,-0.454923686,0.545301603,0.00036889,0,-0.310205475,B1,0.874
2664,1,2664,2664,6098,-82.59220059,29.75970435,1.318524992,-0.562785187,1.309364084,-0.224998385,0.436254781,-0.424528137,1.239466507,0,1,2614,1.021877684,2664,1.299126896,-0.177539377,0.564303316,1,0.911190533,B1,0.874
2665,1,2665,2665,6100,-82.59206382,29.77091865,-0.482174075,-0.113190303,0.188713061,0.682613141,0.436254781,0.759532714,0.879737736,1,1,1660,-0.196577953,2665,-0.454923686,0.2476612,-0.086101055,1,-0.279015588,B1,0.876
2666,1,2666,2666,6101,-82.59268317,29.77044628,1.318524992,-0.293028257,1.370902724,0.682613141,0.436254781,3.262206786,0.926974848,1,1,1828,0.017992851,2666,1.299126896,0.077580969,0.600019163,1,-0.069419541,B1,0.876
2667,1,2667,2667,6102,-82.59249124,29.76939169,1.318524992,-0.562785187,1.322319588,0.423295562,0.436254781,-0.424528137,0.890638608,0,1,1668,-0.185721693,2667,1.299126896,-0.177539377,0.571822442,1,-0.268411026,B1,0.876
2668,1,2668,2668,6103,-82.59183711,29.76854566,-0.482174075,0.066647651,0.098024539,-1.391927491,0.436254781,-0.424528137,-1.027914836,0,0,1272,-0.692134334,2668,-0.454923686,0.41774143,-0.138734935,0,-0.763082647,B1,0.874
2669,1,2669,2669,6107,-82.59887413,29.7720198,1.318524992,-0.472866211,1.390335979,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2160,0.44202563,2669,1.299126896,-0.092499261,0.611297852,0,0.34478217,B1,0.878
2670,1,2670,2670,6108,-82.59715862,29.77201133,-0.482174075,-1.596853422,3.042162632,-2.558856597,0.436254781,-0.424528137,-1.027914836,0,0,2280,0.59529049,2670,-0.454923686,-1.155500703,1.569986375,0,0.494493631,B1,0.876
2671,1,2671,2671,6111,-82.59647727,29.7702899,-0.482174075,-0.922461095,1.53608539,-0.613974754,0.436254781,-0.424528137,0.716224659,0,1,2052,0.304087256,2671,-0.454923686,-0.517699838,0.695888015,1,0.210041854,B1,0.874
2672,1,2672,2672,6117,-82.60359363,29.76905346,-0.482174075,-0.607744676,1.717462434,-0.743633544,0.436254781,-0.424528137,-1.027914836,0,0,1526,-0.367723714,2672,-0.454923686,-0.220059434,0.801155775,0,-0.446193386,B1,0.874
2673,1,2673,2673,6119,-82.59993641,29.77059399,-0.482174075,-0.832542118,1.633251663,-0.354657175,0.436254781,-0.424528137,0.788897138,0,1,1775,-0.049699129,2673,-0.454923686,-0.432659723,0.752281458,1,-0.135542103,B1,0.874
2674,1,2674,2674,6126,-82.60691448,29.76794402,-0.482174075,-0.742623141,0.153085428,-0.095339596,0.436254781,-0.424528137,-1.027914836,0,0,1620,-0.24766624,2674,-0.454923686,-0.347619607,-0.106778651,0,-0.328919408,B1,0.874
2675,1,2675,2675,6127,-82.60566752,29.76954173,-0.482174075,-1.776691376,2.967668489,-3.077491756,0.436254781,2.374161147,1.061418934,1,1,1423,-0.499276052,2675,-0.454923686,-1.325580933,1.526751403,1,-0.574695724,B1,0.874
2676,1,2676,2676,6128,-82.60570343,29.77144814,1.318524992,-0.697663653,1.25106432,0.034319194,0.436254781,-0.424528137,0.727125531,0,1,2043,0.292592392,2676,1.299126896,-0.30509955,0.530467251,1,0.198813494,B1,0.874
2677,1,2677,2677,6135,-82.59309118,29.76826139,-0.482174075,-0.337987745,0.337701348,0.682613141,0.436254781,2.374161147,0.650819428,1,1,1606,-0.26554714,2677,-0.454923686,0.035060912,0.00036889,1,-0.346385745,B1,0.874
2678,1,2678,2678,6136,-82.59246193,29.76794935,-0.482174075,-0.742623141,0.013813769,-0.095339596,0.436254781,-0.424528137,0.498207222,0,1,1688,-0.160816153,2678,-0.454923686,-0.347619607,-0.187609252,1,-0.244082913,B1,0.874
2679,1,2679,2679,6141,-82.60634917,29.76043298,-0.482174075,-0.068230814,0.256729453,0.682613141,0.436254781,1.728309774,0.116676707,1,1,1873,0.075467173,2679,-0.454923686,0.290181258,-0.046625645,1,-0.013277743,B1,0.87
2680,1,2680,2680,6145,-82.60080569,29.75844775,1.318524992,-0.832542118,5.493991605,-0.354657175,0.436254781,0.86717461,-1.027914836,1,0,1939,0.159762846,2680,1.299126896,-0.432659723,2.99298091,0,0.069063561,B1,0.874
2681,1,2681,2681,6146,-82.59948744,29.75694121,-0.482174075,0.336404582,0.017052644,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1236,-0.738113792,2681,-0.454923686,0.672861776,-0.18572947,0,-0.807996086,B1,0.874
2682,1,2682,2682,6148,-82.60972472,29.76920901,-0.482174075,-0.158149791,1.788717701,0.163977983,0.436254781,-0.424528137,-1.027914836,0,0,1824,0.012884022,2682,-0.454923686,0.205141142,0.842510966,0,-0.074409923,B1,0.872
2683,1,2683,2683,6151,-82.60889218,29.76841092,-0.482174075,0.246485605,1.429202489,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,3362,1.977228646,2683,-0.454923686,0.587821661,0.633855229,0,1.844391978,B1,0.872
2684,1,2684,2684,6157,-82.61523386,29.76488435,-0.482174075,0.246485605,1.315841836,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1984,0.217237169,2684,-0.454923686,0.587821661,0.568062879,0,0.125205359,B1,0.886
2685,1,2685,2685,6158,-82.61568591,29.76412828,-0.482174075,-0.382947234,0.068874657,0.682613141,0.436254781,3.091773784,-1.027914836,1,0,1534,-0.357506057,2685,-0.454923686,-0.007459146,-0.155652968,0,-0.436212622,B1,0.886
2686,1,2686,2686,6159,-82.61233164,29.76583903,-0.482174075,-0.832542118,0.334462472,-0.354657175,0.436254781,-0.424528137,-1.027914836,0,0,1578,-0.301308941,2686,-0.454923686,-0.432659723,-0.001510891,0,-0.38131842,B1,0.878
2687,1,2687,2687,6162,-82.6147194,29.76383238,1.318524992,-0.697663653,0.107741167,0.034319194,0.436254781,-0.424528137,0.894272232,0,1,1882,0.087600641,2687,1.299126896,-0.30509955,-0.13309559,1,-0.001425586,B1,0.882
2688,1,2688,2688,6163,-82.61155412,29.76647406,1.318524992,-0.472866211,1.10531491,-0.613974754,0.436254781,-0.424528137,-1.027914836,0,0,2943,1.442078842,2688,1.299126896,-0.092499261,0.445877087,0,1.321649458,B1,0.874
2689,1,2689,2689,6164,-82.6127691,29.76438593,-0.482174075,0.291445093,2.093172026,0.682613141,0.436254781,-0.424528137,0.334694144,0,1,1596,-0.278319212,2689,-0.454923686,0.630341719,1.01921042,1,-0.3588617,B1,0.878
2690,1,2690,2690,6165,-82.61061134,29.76669778,1.318524992,-0.742623141,0.723127567,-0.095339596,0.436254781,-0.424528137,1.065052558,0,1,2464,0.830296609,2690,1.299126896,-0.347619607,0.224062879,1,0.724051206,B1,0.874
2691,1,2691,2691,6166,-82.60922199,29.76729058,-0.482174075,-0.248068768,0.515839516,0.682613141,0.436254781,-0.424528137,0.650819428,0,1,2285,0.601676526,2691,-0.454923686,0.120101027,0.103756868,1,0.500731609,B1,0.872
2692,1,2692,2692,6167,-82.60983143,29.76714959,-0.482174075,2.854135935,0.434867621,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2405,0.754941386,2692,-0.454923686,3.053985005,0.056762333,0,0.650443071,B1,0.874
2693,1,2693,2693,6168,-82.61110452,29.76804123,-0.482174075,-0.742623141,1.325558463,-0.095339596,0.436254781,-0.424528137,0.650819428,0,1,1472,-0.436692901,2693,-0.454923686,-0.347619607,0.573702223,1,-0.513563544,B1,0.878
2694,1,2694,2694,6169,-82.6084072,29.76746991,-0.482174075,-0.158149791,0.48992851,0.682613141,0.436254781,-0.424528137,0.890638608,0,1,1834,0.025656094,2694,-0.454923686,0.205141142,0.088718617,1,-0.061933968,B1,0.872
2695,1,2695,2695,6170,-82.60871345,29.75826,1.318524992,-0.20310928,1.74337344,0.682613141,0.436254781,-0.424528137,0.810698881,0,1,1759,-0.070134444,2695,1.299126896,0.162621085,0.816194026,1,-0.155503632,B1,0.874
2696,1,2696,2696,6173,-82.60869108,29.75715073,1.318524992,-0.697663653,1.477785626,-0.095339596,0.436254781,-0.424528137,1.515621927,0,1,2116,0.385189911,2696,1.299126896,-0.30509955,0.66205195,1,0.289264169,B1,0.874
2697,1,2697,2697,6174,-82.60886574,29.76261963,-0.482174075,-0.562785187,1.390335979,0.423295562,0.436254781,-0.424528137,0.730759155,0,1,2062,0.316859328,2697,-0.454923686,-0.177539377,0.611297852,1,0.222517809,B1,0.87
2698,1,2698,2698,6175,-82.60883174,29.76156533,1.318524992,-1.012380072,1.986289124,-0.873292333,0.436254781,-0.424528137,-1.027914836,0,0,1770,-0.056085165,2698,1.299126896,-0.602739953,0.957177633,0,-0.141780081,B1,0.87
2699,1,2699,2699,6179,-82.60875496,29.76631563,1.318524992,-0.427906722,1.484263377,-0.095339596,0.436254781,-0.424528137,0.890638608,0,1,2219,0.517380853,2699,1.299126896,-0.049979204,0.665811513,1,0.418390305,B1,0.874
2700,1,2700,2700,6180,-82.60971765,29.75978896,-0.482174075,0.156566628,2.928801979,0.682613141,0.436254781,-0.424528137,0.294724281,0,1,1537,-0.353674435,2700,-0.454923686,0.502781546,1.504194026,1,-0.432469836,B1,0.87
2701,1,2701,2701,6181,-82.60889955,29.76443424,1.318524992,-1.012380072,1.390335979,-0.873292333,0.436254781,-0.424528137,0.977845583,0,1,2223,0.522489682,2701,1.299126896,-0.602739953,0.611297852,1,0.423380687,B1,0.872
2702,1,2702,2702,6182,-82.60891644,29.76534155,-0.482174075,0.111607139,1.390335979,0.682613141,0.436254781,1.324652666,1.065052558,1,1,1753,-0.077797687,2702,-0.454923686,0.460261488,0.611297852,1,-0.162989205,B1,0.876
2703,1,2703,2703,6183,-82.60888264,29.76352694,-0.482174075,-0.248068768,1.390335979,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1568,-0.314081013,2703,-0.454923686,0.120101027,0.611297852,0,-0.393794375,B1,0.87
2704,1,2704,2704,6184,-82.61077297,29.76319881,1.318524992,-1.282137003,2.54337576,-1.65124507,0.436254781,-0.424528137,1.254001003,0,1,3175,1.738390905,2704,1.299126896,-0.857860299,1.280500037,1,1.611091617,B1,0.872
2705,1,2705,2705,6186,-82.61549352,29.76318641,-0.482174075,0.066647651,0.392762236,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2972,1.47911785,2705,-0.454923686,0.41774143,0.032325174,0,1.357829727,B1,0.882
2706,1,2706,2706,6187,-82.61749861,29.76195332,1.318524992,-0.293028257,1.31260296,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2600,1.003996784,2706,1.299126896,0.077580969,0.566183098,0,0.893724196,B1,0.878
2707,1,2707,2707,6188,-82.61639143,29.76229781,1.318524992,-1.012380072,1.821106459,-1.391927491,0.436254781,-0.424528137,-1.027914836,0,0,2142,0.419035901,2707,1.299126896,-0.602739953,0.86130878,0,0.32232545,B1,0.878
2708,1,2708,2708,6193,-82.61233307,29.75703008,-0.482174075,-0.068230814,1.001670884,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1686,-0.163370567,2708,-0.454923686,0.290181258,0.385724081,0,-0.246578104,B1,0.87
2709,1,2709,2709,6196,-82.61693373,29.76046639,-0.482174075,0.111607139,2.310176703,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1200,-0.78409325,2709,-0.454923686,0.460261488,1.145155775,0,-0.852909524,B1,0.872
2710,1,2710,2710,6207,-82.65235643,29.75589338,-0.482174075,0.021688162,1.31260296,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2495,0.869890031,2710,-0.454923686,0.375221373,0.566183098,0,0.762726667,B1,0.848
2711,1,2711,2711,6208,-82.65237142,29.75713072,-0.482174075,0.021688162,1.31260296,0.682613141,0.436254781,1.74625009,0.730759155,1,1,1676,-0.176142639,2711,-0.454923686,0.375221373,0.566183098,1,-0.259054059,B1,0.872
2712,1,2712,2712,6229,-82.61364539,29.74623253,-0.482174075,-1.05733956,3.696415541,-1.002951123,0.436254781,-0.424528137,-1.027914836,0,0,3208,1.780538742,2712,-0.454923686,-0.645260011,1.949702222,0,1.652262269,B1,0.854
2713,1,2713,2713,6233,-82.61717727,29.74834327,-0.482174075,-0.967420583,4.548239874,-2.040221439,0.436254781,-0.424528137,-1.027914836,0,0,1740,-0.09440138,2713,-0.454923686,-0.560219896,2.444084735,0,-0.179207946,B1,0.85
2714,1,2714,2714,6237,-82.61304787,29.7438653,-0.482174075,-1.461974956,2.932040855,-2.169880229,0.436254781,-0.424528137,-1.027914836,0,0,2726,1.165563491,2714,-0.454923686,-1.02794053,1.506073807,0,1.051545029,B1,0.85
2715,1,2715,2715,6239,-82.61504277,29.74384956,-0.482174075,-0.832542118,2.893174346,-0.354657175,0.436254781,-0.424528137,1.239466507,0,1,1832,0.023101679,2715,-0.454923686,-0.432659723,1.48351643,1,-0.064429159,B1,0.85
2716,1,2716,2716,6243,-82.61925207,29.74925708,1.318524992,-0.967420583,1.383858228,-0.743633544,0.436254781,-0.424528137,-1.027914836,0,0,2148,0.426699144,2716,1.299126896,-0.560219896,0.607538289,0,0.329811024,B1,0.866
2717,1,2717,2717,6250,-82.61378428,29.75105935,-0.482174075,-0.832542118,3.728804299,-0.354657175,0.436254781,1.83595167,0.879737736,1,1,2270,0.582518419,2717,-0.454923686,-0.432659723,1.968500036,1,0.482017676,B1,0.862
2718,1,2718,2718,6253,-82.61084043,29.75278656,-0.482174075,-0.248068768,2.928801979,-0.613974754,0.436254781,-0.424528137,-1.027914836,0,0,1874,0.07674438,2718,-0.454923686,0.120101027,1.504194026,0,-0.012030147,B1,0.862
2719,1,2719,2719,6258,-82.60991921,29.74310399,1.318524992,-0.517825699,1.309364084,0.552954352,0.436254781,7.361568974,1.326673482,1,1,2924,1.417811906,2719,1.299126896,-0.135019319,0.564303316,1,1.297945143,B1,0.846
2720,1,2720,2720,6268,-82.61806105,29.75578562,-0.482174075,0.696080489,0.276162708,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2055,0.307918878,2720,-0.454923686,1.013022238,-0.035346957,0,0.213784641,B1,0.868
2721,1,2721,2721,6275,-82.62304196,29.74616997,-0.482174075,-1.192218026,1.309364084,-1.391927491,0.436254781,-0.424528137,-1.027914836,0,0,688,-1.43802332,2721,-0.454923686,-0.772820184,0.564303316,0,-1.491678428,B1,0.856
2722,1,2722,2722,6307,-82.59487428,29.75581486,1.318524992,-1.237177514,1.309364084,-2.040221439,0.436254781,-0.424528137,1.784510099,0,1,2512,0.891602553,2722,1.299126896,-0.815340241,0.564303316,1,0.783935791,B1,0.872
2723,1,2723,2723,6309,-82.60605256,29.75409696,-2.282873141,-0.023271326,2.928801979,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1166,-0.827518294,2723,-2.208974267,0.332701315,1.504194026,0,-0.895327772,B1,0.866
