OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
3292,43843,0.080000000000000,2002,1.000000000000000,ST. JOHN'S,361500,2533,1994,100,1421.000000000000000,581.000000000000000,104.000000000000000,300.000000000000000,30,304742.000000000000000,0.103587169464057,-82.452557999999996,29.686672000000002,06234-240-058,HighSprings_B,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.335707013150206,227682.413381294201827,230215.413381294201827,-131284.586618705798173,-77059.586618705798173,131284.586618705798173,77059.586618705798173,0.636833785287121
3293,43846,0.130000000000000,1600,1.000000000000000,ST. JOHN'S,286700,736,1999,100,1600.000000000000000,0.000000000000000,110.000000000000000,430.000000000000000,25,242958.999999999970896,0.168329150379093,-82.453007999999997,29.686581000000000,06234-240-065,HighSprings_B,False,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.311610510620623,222261.636702214076649,222997.636702214076649,-63702.363297785923351,-20697.363297785894247,63702.363297785923351,20697.363297785894247,0.777808289857740
3294,43852,0.080000000000000,1704,1.150000000000000,ST. JOHN'S,386900,15997,1995,100,1704.000000000000000,0.000000000000000,64.000000000000000,462.000000000000000,29,312868.000000000000000,0.103587169464057,-82.453427000000005,29.685839000000001,06234-240-077,HighSprings_B,False,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.401278441109474,243112.223571061418625,259109.223571061418625,-127790.776428938581375,-69755.776428938581375,127790.776428938581375,69755.776428938581375,0.669705928072012
3295,43857,0.080000000000000,2046,1.150000000000000,ST. JOHN'S,391400,11129,1995,100,1638.000000000000000,408.000000000000000,296.000000000000000,484.000000000000000,29,321561.000000000000000,0.103587169464057,-82.452771999999996,29.685828000000001,06234-240-085,HighSprings_B,False,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.531372053945134,276889.019688980479259,288018.019688980479259,-103381.980311019520741,-44671.980311019520741,103381.980311019520741,44671.980311019520741,0.735866171918703
3296,43858,0.080000000000000,2152,1.150000000000000,ST. JOHN'S,394600,11033,1995,100,1744.000000000000000,408.000000000000000,80.000000000000000,484.000000000000000,29,324377.000000000000000,0.103587169464057,-82.452855999999997,29.685755000000000,06234-240-086,HighSprings_B,False,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.552008254705482,282662.321717534039635,293695.321717534039635,-100904.678282465960365,-41714.678282465960365,100904.678282465960365,41714.678282465960365,0.744286167555839
3297,43937,1.010000000000000,1437,1.150000000000000,ST. JOHN'S,351600,0,2018,100,1437.000000000000000,0.000000000000000,0.000000000000000,264.000000000000000,6,298860.000000000000000,1.307788014483723,-82.439279999999997,29.678288999999999,06235-030-000,HighSprings_B,True,False,False,0.940000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.784786091680747,356748.414728410891257,356748.414728410891257,5148.414728410891257,57888.414728410891257,5148.414728410891257,57888.414728410891257,1.014642817771362
3298,43955,0.410000000000000,1326,1.000000000000000,ST. JOHN'S,285600,14634,1994,100,1326.000000000000000,0.000000000000000,0.000000000000000,598.000000000000000,30,228126.000000000000000,0.530884243503293,-82.448853999999997,29.676469999999998,06236-004-000,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.214525382874099,201697.712519514432643,216331.712519514432643,-69268.287480485567357,-26428.287480485567357,69268.287480485567357,26428.287480485567357,0.757463979410064
3299,43956,0.400000000000000,1516,1.000000000000000,ST. JOHN'S,295900,9903,1999,100,1516.000000000000000,0.000000000000000,15.000000000000000,524.000000000000000,25,241612.000000000000000,0.517935847320286,-82.449229000000003,29.676472000000000,06236-005-000,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.395434165623461,241695.552502756589092,251598.552502756589092,-44301.447497243410908,83.552502756589092,44301.447497243410908,83.552502756589092,0.850282367363152
3300,43972,0.550000000000000,1730,1.000000000000000,ST. JOHN'S,398100,31440,2000,100,1730.000000000000000,0.000000000000000,24.000000000000000,506.000000000000000,24,306945.000000000000000,0.712161790065394,-82.454386000000000,29.676012000000000,06236-021-000,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.519081089550591,273506.615691217477433,304946.615691217477433,-93153.384308782522567,-33438.384308782522567,93153.384308782522567,33438.384308782522567,0.766005063278617
3301,43985,0.490000000000000,1603,1.000000000000000,ST. JOHN'S,271700,7144,1994,100,1603.000000000000000,0.000000000000000,16.000000000000000,411.000000000000000,30,223800.999999999970896,0.634471412967351,-82.451485000000005,29.674845000000001,06236-034-000,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.364232054646802,234270.580831478320761,241414.580831478320761,-30285.419168521679239,10469.580831478349864,30285.419168521679239,10469.580831478349864,0.888533606299147
3302,44066,0.340000000000000,1270,1.000000000000000,ST. JOHN'S,323100,6600,2005,100,1270.000000000000000,0.000000000000000,30.000000000000000,480.000000000000000,19,268035.000000000000000,0.440245470222243,-82.452802000000005,29.677351999999999,06237-030-000,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.361021687997301,233519.692330434685573,240119.692330434685573,-82980.307669565314427,-34515.307669565314427,82980.307669565314427,34515.307669565314427,0.743174535222639
3303,44077,0.780000000000000,5226,1.150000000000000,ST. JOHN'S,751500,8635,2005,100,2810.000000000000000,2416.000000000000000,136.000000000000000,864.000000000000000,19,630140.000000000000000,1.009974902274559,-82.449496999999994,29.674851000000000,06250-006-000,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.487285223769042,720200.715571003849618,728835.715571003849618,-22664.284428996150382,90060.715571003849618,22664.284428996150382,90060.715571003849618,0.969841271551569
3304,44082,0.960000000000000,2382,1.000000000000000,ST. JOHN'S,463900,6182,2000,100,2381.500000000000000,0.000000000000000,336.000000000000000,576.000000000000000,24,388133.000000000000000,1.243046033568687,-82.447147999999999,29.674810999999998,06250-011-000,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.785837713118346,357123.776343736448325,363305.776343736448325,-100594.223656263551675,-31009.223656263551675,100594.223656263551675,31009.223656263551675,0.783155370432715
3305,44087,0.400000000000000,1788,1.000000000000000,ST. JOHN'S,274400,2936,1994,100,3576.000000000000000,0.000000000000000,456.000000000000000,924.000000000000000,30,230304.000000000029104,0.517935847320286,-82.443201999999999,29.664701000000001,06300-004-000,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.464586429331028,259000.799961417942541,261936.799961417942541,-12463.200038582057459,28696.799961417913437,12463.200038582057459,28696.799961417913437,0.954580174786509
3306,44092,0.390000000000000,2229,1.000000000000000,ST. JOHN'S,413600,7576,2007,100,2229.000000000000000,0.000000000000000,90.000000000000000,528.000000000000000,17,343984.000000000000000,0.504987451137279,-82.443192999999994,29.666080000000001,06300-009-000,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.765227348641680,349838.657510774442926,357414.657510774442926,-56185.342489225557074,5854.657510774442926,56185.342489225557074,5854.657510774442926,0.864155361486399
3307,44103,0.370000000000000,1843,1.000000000000000,ST. JOHN'S,377700,4928,2004,100,1843.000000000000000,0.000000000000000,240.000000000000000,625.000000000000000,20,316117.000000000000000,0.479090658771265,-82.443173000000002,29.669111000000001,06300-020-000,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.612371413069500,300250.202106530836318,305178.202106530836318,-72521.797893469163682,-15866.797893469163682,72521.797893469163682,15866.797893469163682,0.807991003723937
3308,44137,0.460000000000000,1753,1.000000000000000,ST. JOHN'S,332500,6343,2006,100,1489.000000000000000,0.000000000000000,272.000000000000000,504.000000000000000,18,276282.000000000000000,0.595626224418329,-82.442340999999999,29.664030000000000,06300-054-000,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.619812555989471,302492.739946895104367,308835.739946895104367,-23664.260053104895633,26210.739946895104367,23664.260053104895633,26210.739946895104367,0.928829293073369
3309,44147,2.940000000000000,2891,1.000000000000000,ST. JOHN'S,538400,8888,1999,100,2891.000000000000000,0.000000000000000,186.000000000000000,840.000000000000000,25,448752.000000000000000,3.806828477804105,-82.444151000000005,29.669744000000001,06303-007-000,HighSprings_B,False,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.921724425038535,409103.895109162491281,417991.895109162491281,-120408.104890837508719,-39648.104890837508719,120408.104890837508719,39648.104890837508719,0.776359389132917
3310,44160,1.000000000000000,4244,1.400000000000000,ST. JOHN'S,1224000,60310,2014,100,3597.000000000000000,647.000000000000000,554.500000000000000,958.000000000000000,10,980090.000000000000000,1.294839618300716,-82.453370000000007,29.673680999999998,06303-050-001,HighSprings_B,True,False,False,0.900000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.710975076817547,900742.837451119907200,961052.837451119907200,-262947.162548880092800,-79347.162548880092800,262947.162548880092800,79347.162548880092800,0.785173886806470
