prop_id,legal_acreage_x,living_area_x,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_age,Assessment_Val,legal_acreage_y,A,B,C,D,E,F,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,in_subdivision,percent_good,predicted_log_Assessment_Val,predicted_Assessment_Val,residual,residualAV,geo_id,MA,Cluster ID,Membership Probability,OBJECTID *,CENTROID_X,CENTROID_Y,property_use_cd,hood_cd,tax_area_id,legal_acreage,living_area_y,actual_age,norm_legal_acreage,norm_living_area,norm_actual_age
28474,0.33,3357,3.0,ALACHUA,202601.0,645100,6387,7,541948.0,0.33,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9299999999999999,13.13382163141576,505762.07562626275,36185.924373737245,36185.924373737245,05900-016-003,HighSprings,B,0.87,15023,-82.416528,29.756289,100,233328.07,1006,0.33,3357,7,-0.157334,1.667407,-1.430241
28486,0.23,2579,4.0,ALACHUA,239000.0,403000,762,19,341788.0,0.23,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.882710224574582,393450.37401825393,-51662.37401825393,51662.37401825393,05900-020-002,HighSprings,B,0.94,15029,-82.42306,29.760118,100,233328.12,1006,0.23,2579,19,-0.168314,0.741955,-0.795264
28491,0.21,1995,4.0,ALACHUA,239000.0,392200,1251,19,332119.0,0.21,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.691217014821563,324881.90135321795,7237.098646782048,7237.098646782048,05900-020-007,HighSprings,B,0.94,15034,-82.424393,29.75978,100,233328.12,1006,0.21,1995,19,-0.170509,0.04727,-0.795264
28494,0.21,1764,4.0,ALACHUA,239000.0,355000,3950,20,297800.0,0.21,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8,12.58784669586095,292976.2116692173,4823.788330782729,4823.788330782729,05900-020-010,HighSprings,B,0.94,15037,-82.425066,29.759452,100,233328.12,1006,0.21,1764,20,-0.170509,-0.22751,-0.74235
28504,0.21,1889,4.0,ALACHUA,239000.0,367600,939,20,311521.0,0.21,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8,12.636991001216304,307733.98423570197,3787.015764298034,3787.015764298034,05900-020-020,HighSprings,B,0.94,15047,-82.424307,29.760252,100,233328.12,1006,0.21,1889,20,-0.170509,-0.078819,-0.74235
28540,0.32,2514,4.0,ALACHUA,239001.0,459400,55908,19,334582.0,0.32,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.890481750690082,396519.99625020876,-61937.99625020876,61937.99625020876,05900-022-055,HighSprings,B,0.95,15081,-82.429756,29.760794,100,233328.12,1006,0.32,2514,19,-0.158432,0.664635,-0.795264
28550,0.49,2758,4.0,ALACHUA,239001.0,436700,4709,19,366486.0,0.49,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.990641766688025,438292.4964914461,-71806.4964914461,71806.4964914461,05900-022-065,HighSprings,B,0.94,15091,-82.426997,29.759709,100,233328.12,1006,0.49,2758,19,-0.139767,0.95488,-0.795264
28555,0.09,1420,3.0,ALACHUA,245200.0,306800,768,17,260012.0,0.09,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.275862928369001,214456.65629332128,45555.343706678716,45555.343706678716,05900-040-002,HighSprings,B,0.85,15095,-82.41079,29.763541,100,233328.04,1006,0.09,1420,17,-0.183685,-0.636708,-0.901094
28568,0.09,1479,3.0,ALACHUA,245200.0,318200,1596,10,268874.0,0.09,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9,12.403086877831544,243552.27442588416,25321.725574115844,25321.725574115844,05900-040-015,HighSprings,B,0.85,15108,-82.409204,29.763104,100,233328.04,1006,0.09,1479,10,-0.183685,-0.566526,-1.271497
28581,0.12,1371,3.0,ALACHUA,245200.0,271700,1079,14,229865.99999999997,0.12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.31636380167143,223320.62579870672,6545.374201293249,6545.374201293249,05900-040-028,HighSprings,B,0.86,15121,-82.409443,29.762165,100,233328.04,1006,0.12,1371,14,-0.180391,-0.694995,-1.059838
28614,0.09,1418,3.0,ALACHUA,245200.0,266900,309,16,226556.0,0.09,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.84,12.289346773152138,217367.94009974413,9188.059900255874,9188.059900255874,05900-040-061,HighSprings,B,0.86,15154,-82.41103,29.762879,100,233328.04,1006,0.09,1418,16,-0.183685,-0.639087,-0.954008
28642,0.14,1698,3.0,ALACHUA,245200.0,329700,970,15,279275.0,0.14,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.85,12.467936519283002,259869.9309595718,19405.069040428207,19405.069040428207,05900-040-089,HighSprings,B,0.85,15182,-82.409096,29.762704,100,233328.04,1006,0.14,1698,15,-0.178195,-0.306019,-1.006923
28667,0.18,1984,3.0,ALACHUA,201400.0,367000,652,21,311298.0,0.18,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,12.510930040753056,271286.31111872575,40011.688881274255,40011.688881274255,05900-101-017,HighSprings,B,0.95,15197,-82.425881,29.761627,100,233328.06,1006,0.18,1984,22,-0.173803,0.034186,-0.63652
28698,0.16,1956,4.0,ALACHUA,201500.0,328700,1001,30,278394.0,0.16,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.478900407542923,262734.7921558073,15659.207844192686,15659.207844192686,05900-104-002,HighSprings,B,0.95,15217,-82.424275,29.762332,100,233328.03,1006,0.16,1956,32,-0.175999,0.000879,-0.107373
28763,0.14,2129,4.0,ALACHUA,201700.0,436100,451,19,370234.0,0.14,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.70584212382099,329668.24969164183,40565.75030835817,40565.75030835817,05900-111-005,HighSprings,B,0.94,15260,-82.422317,29.755636,100,233328.03,1006,0.14,2129,19,-0.178195,0.206667,-0.795264
28815,0.21,1754,4.0,ALACHUA,201600.0,378300,22710,24,298845.0,0.21,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.52168224070013,274218.97381295246,24626.026187047537,24626.026187047537,05900-120-001,HighSprings,B,0.92,15291,-82.422806,29.755277,100,233328.06,1006,0.21,1754,24,-0.170509,-0.239406,-0.530691
28857,0.18,1845,4.0,ALACHUA,201800.0,350800,3245,24,294935.0,0.18,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.545809025263686,280915.45334398974,14019.546656010265,14019.546656010265,05900-125-002,HighSprings,B,0.92,15307,-82.419913,29.753535,100,233328.03,1006,0.18,1845,28,-0.173803,-0.131159,-0.319032
28870,0.22,1816,4.0,ALACHUA,0.0,332000,3607,20,278593.0,0.22,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,12.514552739509913,272270.88202588074,6322.117974119261,6322.117974119261,05900-150-000,HighSprings,B,0.92,15319,-82.419381,29.752016,100,233328.03,1006,0.22,1816,20,-0.169411,-0.165655,-0.74235
28956,0.05,1198,3.0,ALACHUA,200300.0,214900,2400,23,180265.0,0.05,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.77,12.016566199509674,165473.4767306302,14791.52326936979,14791.52326936979,05900-213-004,HighSprings,B,0.88,15390,-82.417853,29.761106,100,233328.3,1006,0.05,1198,43,-0.188077,-0.900783,0.474689
28963,0.19,1927,3.0,ALACHUA,200300.0,315300,3650,24,264355.0,0.19,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.44741881913813,254592.32495240864,9762.675047591358,9762.675047591358,05900-215-002,HighSprings,B,0.87,15396,-82.418265,29.760117,100,233328.3,1006,0.19,1927,43,-0.172705,-0.033617,0.474689
28988,0.06,1472,3.0,ALACHUA,200300.0,203300,2400,30,170405.0,0.06,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.063460244876165,173418.01746435647,-3013.017464356468,3013.017464356468,05900-231-002,HighSprings,B,0.86,15416,-82.416012,29.760814,100,233328.3,1006,0.06,1472,44,-0.186979,-0.574853,0.527603
29032,0.24,2344,4.0,ALACHUA,202605.0,392700,3583,26,330212.0,0.24,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.74,12.708093243697448,330411.2083719385,-199.2083719384973,199.2083719384973,05900-505-009,HighSprings,B,0.93,15441,-82.423143,29.756169,100,233328.06,1006,0.24,2344,28,-0.167216,0.462416,-0.319032
29054,0.1,1912,3.0,ALACHUA,202100.0,276700,7056,30,228138.99999999997,0.1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.291553417100083,217848.12335112982,10290.876648870151,10290.876648870151,05900-603-002,HighSprings,B,0.89,15451,-82.416071,29.753064,100,233328.3,1006,0.1,1912,40,-0.182587,-0.05146,0.315945
29233,0.04,1259,3.0,ALACHUA,225200.0,220200,732,22,186438.0,0.04,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.78,12.050201546460457,171133.89597092508,15304.104029074922,15304.104029074922,05900-630-010,HighSprings,B,0.88,15549,-82.416101,29.754194,100,233328.09,1006,0.04,1259,22,-0.189174,-0.828222,-0.63652
29238,0.03,1070,3.0,ALACHUA,225200.0,232300,224,12,197231.0,0.03,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.056714149917209,172252.06030168623,24978.93969831377,24978.93969831377,05900-630-015,HighSprings,B,0.88,15553,-82.416108,29.753772,100,233328.09,1006,0.03,1070,13,-0.190272,-1.053043,-1.112753
29254,0.04,1325,3.0,ALACHUA,225200.0,266600,243,7,226366.99999999997,0.04,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9299999999999999,12.299770115707197,219645.4898198191,6721.510180180863,6721.510180180863,05900-630-031,HighSprings,B,0.88,15568,-82.415088,29.753613,100,233328.09,1006,0.04,1325,7,-0.189174,-0.749713,-1.430241
29278,0.14,1552,3.0,ALACHUA,202201.0,282800,755,19,239625.0,0.14,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.345057903308327,229821.43189721272,9803.568102787278,9803.568102787278,05900-633-004,HighSprings,B,0.88,15588,-82.412435,29.753365,100,233328.06,1006,0.14,1552,19,-0.178195,-0.47969,-0.795264
29308,0.06,1706,3.0,ALACHUA,240600.0,280300,743,19,237512.00000000003,0.06,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.346016815912279,230041.91626063996,7470.083739360067,7470.083739360067,05900-708-013,HighSprings,B,0.87,15610,-82.414788,29.756057,100,233328.09,1006,0.06,1706,19,-0.186979,-0.296503,-0.795264
29333,0.18,1530,3.0,ALACHUA,202300.0,300800,1035,21,254644.99999999997,0.18,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,12.324407450901534,225124.18244277465,29520.817557225324,29520.817557225324,05900-801-024,HighSprings,B,0.95,15623,-82.420302,29.765976,100,233328.06,1006,0.18,1530,21,-0.173803,-0.50586,-0.689435
29420,0.2,1645,3.0,ALACHUA,202400.0,326700,567,27,277128.0,0.2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.73,12.289150009260418,217325.17414545064,59802.82585454936,59802.82585454936,05900-902-007,HighSprings,B,0.95,15687,-82.423726,29.765614,100,233328.06,1006,0.2,1645,27,-0.171607,-0.369064,-0.371947
29580,0.51,1248,3.0,ALACHUA,253700.0,259800,4952,30,215878.0,0.51,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.114066474615242,182419.90420783413,33458.09579216587,33458.09579216587,05903-002-000,HighSprings,B,0.94,15779,-82.426014,29.770819,100,233320.01,1006,0.51,1248,47,-0.137571,-0.841307,0.686348
