OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,Cluster_ID,Membership Probability
1369,1,44058,44058,73833,-82.34500556,29.69278735,-0.482174075,-0.78758263,-0.212907537,-0.224998385,1.686327198,-0.424528137,0.890638608,0,1,1487,-0.417534793,1369,C1,0.778
1370,1,44059,44059,73834,-82.34472312,29.69276602,-0.482174075,0.156566628,-0.22586304,-0.354657175,1.686327198,-0.424528137,0.105775836,0,1,1304,-0.651263705,1370,C1,0.764
1371,1,44060,44060,73835,-82.34448852,29.69276004,-0.482174075,0.111607139,-0.22586304,-0.095339596,1.686327198,-0.424528137,-0.112241601,0,1,1395,-0.535037853,1371,C1,0.76
1372,1,44061,44061,73836,-82.34425125,29.69275693,-0.482174075,0.021688162,-0.22586304,0.552954352,1.686327198,-0.424528137,-0.155845089,0,1,1340,-0.605284247,1372,C1,0.758
1373,1,44062,44062,73837,-82.34403764,29.69278168,-0.482174075,-0.293028257,-0.242057419,0.682613141,1.686327198,-0.424528137,-0.148577841,0,1,1284,-0.676807848,1373,C1,0.748
1374,1,44063,44063,73838,-82.34384065,29.6927187,-0.482174075,-0.068230814,-0.222624164,0.682613141,1.686327198,-0.424528137,-0.08317261,0,1,1092,-0.922031625,1374,C1,0.74
1375,1,44064,44064,73839,-82.34359515,29.69267861,-0.482174075,-0.068230814,-0.235579667,0.682613141,1.686327198,-0.424528137,-0.068638114,0,1,1258,-0.710015235,1375,C1,0.74
1376,1,44065,44065,73840,-82.34407874,29.69347641,-0.482174075,0.111607139,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1906,0.11761501,1376,C1,0.746
1377,1,44066,44066,73841,-82.34434949,29.69347871,-0.482174075,-0.023271326,-0.255012922,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1384,-0.549087132,1377,C1,0.754
1378,1,44067,44067,73842,-82.34461892,29.69347758,-0.482174075,0.111607139,-0.251774046,0.682613141,1.686327198,-0.424528137,0.047637852,0,1,1322,-0.628273976,1378,C1,0.762
1379,1,44068,44068,73843,-82.34461962,29.69323301,-0.482174075,0.156566628,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1675,-0.177419846,1379,C1,0.76
1380,1,44069,44069,73844,-82.34435021,29.69323065,-0.482174075,-0.427906722,-0.255012922,0.682613141,1.686327198,-0.424528137,0.09124134,0,1,1229,-0.747054243,1380,C1,0.76
1381,1,44070,44070,73845,-82.34408018,29.69323181,-0.482174075,0.111607139,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1867,0.06780393,1381,C1,0.746
1382,1,44071,44071,73847,-82.3435772,29.69239681,-0.482174075,0.111607139,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1558,-0.326853085,1382,C3,0.29
1383,1,44072,44072,73848,-82.34383778,29.6923767,-0.482174075,0.156566628,-0.255012922,0.682613141,1.686327198,-0.424528137,-0.025034627,0,1,1392,-0.538869474,1383,C1,0.75
1384,1,44073,44073,73849,-82.3441426,29.69238782,-0.482174075,0.156566628,-0.219385288,0.682613141,1.686327198,-0.424528137,-0.035935498,0,1,1591,-0.284705248,1384,C1,0.752
1385,1,44074,44074,73850,-82.34478782,29.69240885,-0.482174075,0.156566628,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1594,-0.280873626,1385,C1,0.788
1386,1,44075,44075,73851,-82.34506965,29.69244127,-0.482174075,0.156566628,-0.212907537,0.682613141,1.686327198,-0.424528137,0.011301613,0,1,1409,-0.517156952,1386,C1,0.806
1387,1,44076,44076,73852,-82.35201376,29.69167158,-0.482174075,0.920877931,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1398,-0.531206231,1387,C1,0.994
1388,1,44077,44077,73853,-82.35201534,29.69138806,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1118,-0.888824238,1388,C1,0.994
1389,1,44078,44078,73854,-82.35201691,29.69110455,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,-0.289975767,-1.027914836,1,0,1118,-0.888824238,1389,C1,0.994
1390,1,44079,44079,73855,-82.35201848,29.69082105,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1937,0.157208432,1390,C1,0.996
1391,1,44080,44080,73856,-82.35202006,29.69053754,-0.482174075,1.010796908,-0.235579667,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,1412,-0.513325331,1391,C1,0.998
1392,1,44081,44081,73857,-82.35202163,29.69025402,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1427,-0.494167223,1392,C1,0.998
1393,1,44082,44082,73858,-82.35202319,29.6899705,-0.482174075,0.920877931,-0.235579667,-1.132609912,1.686327198,2.347250674,-1.027914836,1,0,1118,-0.888824238,1393,C1,0.996
1394,1,44083,44083,73859,-82.35202477,29.689687,-0.482174075,1.010796908,-0.235579667,0.552954352,1.686327198,-0.424528137,-1.027914836,0,0,2335,0.665536885,1394,C1,0.996
1395,1,44084,44084,73860,-82.35202634,29.68940348,-0.482174075,0.920877931,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1118,-0.888824238,1395,C1,0.988
1396,1,44085,44085,73861,-82.35202797,29.68911981,-0.482174075,0.920877931,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1427,-0.494167223,1396,C1,0.988
1397,1,44086,44086,73862,-82.35202973,29.68881318,-0.482174075,0.516242535,-0.222624164,0.682613141,1.686327198,-0.424528137,1.108656045,0,1,1274,-0.68957992,1397,C1,0.97
1398,1,44087,44087,73863,-82.35255576,29.68881392,-0.482174075,0.516242535,-0.222624164,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1652,-0.206795611,1398,C1,0.994
1399,1,44088,44088,73864,-82.35255372,29.6891222,-0.482174075,0.920877931,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1690,-0.158261738,1399,C1,0.996
1400,1,44089,44089,73865,-82.35255225,29.68940586,-0.482174075,0.96583742,-0.235579667,0.293636773,1.686327198,-0.424528137,-1.027914836,0,0,1732,-0.104619037,1400,C1,0.998
1401,1,44090,44090,73866,-82.35255069,29.68968926,-0.482174075,0.96583742,-0.235579667,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,1777,-0.047144715,1401,C1,0.998
1402,1,44091,44091,73867,-82.35254911,29.68997264,-0.482174075,0.96583742,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1427,-0.494167223,1402,C1,0.998
1403,1,44092,44092,73868,-82.35254754,29.69025603,-0.482174075,1.010796908,-0.235579667,-2.040221439,1.686327198,-0.424528137,-1.027914836,0,0,1948,0.171257711,1403,C1,0.998
1404,1,44093,44093,73869,-82.35254598,29.69053943,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1427,-0.494167223,1404,C1,0.998
1405,1,44094,44094,73870,-82.35254441,29.69082282,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1118,-0.888824238,1405,C1,0.994
1406,1,44095,44095,73871,-82.35254284,29.69110621,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,2.347250674,-1.027914836,1,0,1118,-0.888824238,1406,C1,0.994
1407,1,44096,44096,73872,-82.35254127,29.69138961,-0.482174075,1.010796908,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1118,-0.888824238,1407,C1,0.994
1408,1,44097,44097,73873,-82.3525397,29.69167299,-0.482174075,0.920877931,-0.235579667,0.682613141,1.686327198,2.347250674,-1.027914836,1,0,1118,-0.888824238,1408,C1,0.994
1409,1,44098,44098,73874,-82.3425438,29.69368062,-0.482174075,-1.05733956,0.63567792,-1.002951123,1.686327198,-0.424528137,0.716224659,0,1,1896,0.104842938,1409,C1,0.71
1410,1,44099,44099,73875,-82.34200282,29.69338759,-0.482174075,1.370472816,0.062396905,0.682613141,1.686327198,-0.424528137,1.243100131,0,1,1715,-0.126331559,1410,C3,0.33
1411,1,44100,44100,73876,-82.35035239,29.69198084,-0.482174075,0.561202024,-0.229101916,0.552954352,1.686327198,-0.424528137,0.19298281,0,1,1220,-0.758549107,1411,C1,0.938
1412,1,44101,44101,73877,-82.35035584,29.69170738,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1183,-0.805805772,1412,C1,0.938
1413,1,44102,44102,73878,-82.35035737,29.69143237,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,0.243853546,0,1,1313,-0.639768841,1413,C1,0.96
1414,1,44103,44103,73879,-82.3503589,29.69115737,-0.482174075,0.471283047,-0.229101916,0.682613141,1.686327198,-0.424528137,0.650819428,0,1,1482,-0.423920829,1414,C1,0.954
1415,1,44104,44104,73880,-82.35036043,29.69088237,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,1.061418934,0,1,1217,-0.762380729,1415,C1,0.95
1416,1,44105,44105,73881,-82.35036196,29.69060737,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,0.153012947,0,1,1344,-0.600175418,1416,C1,0.95
1417,1,44106,44106,73882,-82.35036348,29.69033236,-0.482174075,0.516242535,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1522,-0.372832543,1417,C1,0.936
1418,1,44107,44107,73883,-82.35036501,29.69005735,-0.482174075,0.516242535,-0.229101916,-1.65124507,1.686327198,-0.424528137,0.730759155,0,1,1410,-0.515879745,1418,C1,0.93
1419,1,44108,44108,73884,-82.35036654,29.68978235,-0.482174075,0.606161512,-0.229101916,0.682613141,1.686327198,2.410041779,-1.027914836,1,0,1404,-0.523542988,1419,C1,0.918
1420,1,44109,44109,73885,-82.35036807,29.68950735,-0.482174075,0.606161512,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1328,-0.620610733,1420,C1,0.918
1421,1,44110,44110,73886,-82.35036961,29.68923234,-0.482174075,0.516242535,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1276,-0.687025506,1421,C1,0.918
1422,1,44111,44111,73887,-82.35037002,29.68886324,-0.482174075,0.696080489,-0.183757655,0.682613141,1.686327198,-0.424528137,-0.025034627,0,1,1329,-0.619333526,1422,C1,0.916
1423,1,44112,44112,73888,-82.35087187,29.68879222,-0.482174075,0.516242535,-0.222624164,0.682613141,1.686327198,-0.424528137,0.803431634,0,1,1450,-0.464791459,1423,C1,0.916
1424,1,44113,44113,73889,-82.35086969,29.68910127,-0.482174075,0.696080489,-0.232340791,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1706,-0.137826424,1424,C1,0.942
1425,1,44114,44114,73890,-82.35086734,29.68937151,-0.482174075,0.471283047,-0.229101916,0.682613141,1.686327198,-0.424528137,1.428414953,0,1,1408,-0.51843416,1425,C1,0.948
1426,1,44115,44115,73891,-82.35086581,29.68964648,-0.482174075,0.696080489,-0.229101916,-0.095339596,1.686327198,-0.424528137,-1.027914836,0,0,1170,-0.822409465,1426,C1,0.92
1427,1,44116,44116,73892,-82.35086623,29.68991993,-0.482174075,0.741039978,-0.229101916,0.552954352,1.686327198,-0.424528137,-1.027914836,0,0,1624,-0.242557411,1427,C1,0.938
1428,1,44117,44117,73893,-82.35086399,29.6903357,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,0.062172348,0,1,1025,-1.007604505,1428,C1,0.94
1429,1,44118,44118,73894,-82.35086054,29.69060918,-0.482174075,0.696080489,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1624,-0.242557411,1429,C1,0.94
1430,1,44119,44119,73895,-82.350859,29.69088416,-0.482174075,0.516242535,-0.229101916,0.682613141,1.686327198,-0.424528137,0.269288913,0,1,1250,-0.720232892,1430,C1,0.95
1431,1,44120,44120,73896,-82.35085747,29.69115914,-0.482174075,0.696080489,-0.229101916,0.682613141,1.686327198,3.531311524,-1.027914836,1,0,1189,-0.798142529,1431,C1,0.966
1432,1,44121,44121,73897,-82.35085592,29.69143412,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,-0.035935498,0,1,1361,-0.578462896,1432,C1,0.96
1433,1,44122,44122,73898,-82.35085438,29.6917091,-0.482174075,0.561202024,-0.229101916,-0.224998385,1.686327198,-0.424528137,0.767095394,0,1,1196,-0.789202079,1433,C1,0.962
1434,1,44123,44123,73899,-82.35085479,29.69198255,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1008,-1.029317027,1434,C1,0.94
1435,1,44124,44124,73900,-82.35119209,29.69198343,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,0.861569617,0,1,1578,-0.301308941,1435,C1,0.974
1436,1,44125,44125,73901,-82.35119552,29.69170998,-0.482174075,0.606161512,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1170,-0.822409465,1436,C1,0.974
1437,1,44126,44126,73902,-82.35119705,29.69143501,-0.482174075,0.606161512,-0.229101916,0.682613141,1.686327198,-0.424528137,1.184962148,0,1,1309,-0.644877669,1437,C1,0.96
1438,1,44127,44127,73903,-82.35119858,29.69116004,-0.482174075,0.785999466,-0.229101916,0.682613141,1.686327198,1.405384088,-1.027914836,1,0,1249,-0.721510099,1438,C1,0.966
1439,1,44128,44128,73904,-82.35120012,29.69088507,-0.482174075,0.785999466,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1176,-0.814746222,1439,C1,0.966
1440,1,44129,44129,73905,-82.35120164,29.6906101,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1724,-0.114836695,1440,C1,0.946
1441,1,44130,44130,73906,-82.35120123,29.6903366,-0.482174075,0.785999466,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1644,-0.217013268,1441,C1,0.942
1442,1,44131,44131,73907,-82.35120353,29.68992082,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1885,0.090793659,1442,C1,0.942
1443,1,44132,44132,73908,-82.35120697,29.68964735,-0.482174075,0.785999466,-0.229101916,0.682613141,1.686327198,-0.424528137,-0.155845089,0,1,1344,-0.600175418,1443,C1,0.95
1444,1,44133,44133,73909,-82.35120849,29.68937238,-0.482174075,0.785999466,-0.229101916,-1.132609912,1.686327198,-0.424528137,-1.027914836,0,0,1176,-0.814746222,1444,C1,0.956
1445,1,44134,44134,73910,-82.35121144,29.68910077,-0.482174075,0.696080489,-0.232340791,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1236,-0.738113792,1445,C1,0.958
1446,1,44135,44135,73911,-82.35120881,29.68881016,-0.482174075,0.516242535,-0.219385288,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1510,-0.388159029,1446,C1,0.95
1447,1,44136,44136,73912,-82.35170947,29.68886178,-0.482174075,0.785999466,-0.190235406,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1875,0.078021588,1447,C1,0.964
1448,1,44137,44137,73913,-82.35170621,29.68920854,-0.482174075,0.696080489,-0.229101916,0.682613141,1.686327198,-0.424528137,-0.228517568,0,1,1276,-0.687025506,1448,C1,0.964
1449,1,44138,44138,73914,-82.35170469,29.68948353,-0.482174075,0.741039978,-0.229101916,-0.095339596,1.686327198,-0.424528137,-1.027914836,0,0,1375,-0.560581996,1449,C1,0.972
1450,1,44139,44139,73915,-82.35170316,29.68975853,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,0.149379323,0,1,1188,-0.799419736,1450,C1,0.95
1451,1,44140,44140,73916,-82.35170163,29.69003352,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,0.076706844,0,1,1292,-0.666590191,1451,C1,0.956
1452,1,44141,44141,73917,-82.35170012,29.69030852,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,0.74529365,0,1,1340,-0.605284247,1452,C1,0.956
1453,1,44142,44142,73918,-82.35169859,29.69058352,-0.482174075,0.741039978,-0.229101916,-1.132609912,1.686327198,0.436607028,-1.027914836,1,0,1152,-0.845399194,1453,C1,0.978
1454,1,44143,44143,73919,-82.35169706,29.69085851,-0.482174075,0.561202024,-0.229101916,0.682613141,1.686327198,-0.424528137,0.19298281,0,1,1372,-0.564413618,1454,C1,0.974
1455,1,44144,44144,73920,-82.35169554,29.69113351,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1532,-0.360060471,1455,C1,0.98
1456,1,44145,44145,73921,-82.35169401,29.69140851,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,-0.188547704,0,1,1100,-0.911813967,1456,C1,0.964
1457,1,44146,44146,73922,-82.35169248,29.6916835,-0.482174075,0.741039978,-0.229101916,0.682613141,1.686327198,-0.424528137,0.149379323,0,1,1134,-0.868388924,1457,C1,0.964
1458,1,44147,44147,73923,-82.35169291,29.69195696,-0.482174075,0.606161512,-0.232340791,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1570,-0.311526599,1458,C1,0.978
1459,1,44148,44148,73924,-82.34129333,29.69361773,-0.482174075,1.370472816,-0.00238061,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1190,-0.796865322,1459,C3,0.348
1460,1,44149,44149,73925,-82.34213755,29.69251337,-0.482174075,1.370472816,0.548228274,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1995,0.231286448,1460,C3,0.35
1461,1,44150,44150,73926,-82.34227498,29.69295316,-2.282873141,1.370472816,0.418673242,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1750,-0.081629308,1461,C3,0.278
1462,1,44151,44151,73929,-82.34064941,29.69287733,-0.482174075,1.460391793,0.078591284,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1339,-0.606561454,1462,C3,0.36
1463,1,44152,44152,73931,-82.34065646,29.69361659,-0.482174075,1.640229747,-0.012097238,0.682613141,1.686327198,0.831293978,-1.027914836,1,0,1372,-0.564413618,1463,C3,0.358
1464,1,44153,44153,73932,-82.34097151,29.69361868,-0.482174075,-0.967420583,-0.167563276,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,1080,-0.937358111,1464,C3,0.348
1465,1,44154,44154,73935,-82.34397516,29.69192426,-0.482174075,0.246485605,-0.24853517,0.682613141,1.686327198,-0.424528137,0.134844827,0,1,1217,-0.762380729,1465,C1,0.764
1466,1,44155,44155,73936,-82.34421736,29.69192769,-0.482174075,0.246485605,-0.251774046,0.682613141,1.686327198,-0.424528137,0.153012947,0,1,1166,-0.827518294,1466,C1,0.766
1467,1,44156,44156,73937,-82.34445438,29.69192794,-0.482174075,0.291445093,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1710,-0.132717595,1467,C1,0.786
1468,1,44157,44157,73938,-82.34470631,29.69192872,-0.482174075,0.246485605,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1354,-0.587403347,1468,C1,0.788
1469,1,44158,44158,73939,-82.34494311,29.69192908,-0.482174075,0.246485605,-0.258251798,0.682613141,1.686327198,-0.424528137,0.280189785,0,1,1530,-0.362614885,1469,C1,0.806
1470,1,44159,44159,73940,-82.34516455,29.69192953,-0.482174075,0.246485605,-0.251774046,0.682613141,1.686327198,-0.424528137,-0.035935498,0,1,1604,-0.268101555,1470,C1,0.806
1471,1,44160,44160,73941,-82.34540115,29.69193017,-0.482174075,0.246485605,-0.24853517,-0.095339596,1.686327198,-0.424528137,-0.112241601,0,1,1356,-0.584848932,1471,C1,0.806
1472,1,44161,44161,73942,-82.34563894,29.69193011,-0.482174075,0.291445093,-0.24853517,0.682613141,1.686327198,1.297742192,0.341961392,1,1,1195,-0.790479286,1472,C1,0.808
1473,1,44162,44162,73943,-82.34587451,29.691931,-0.482174075,0.246485605,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1276,-0.687025506,1473,C1,0.824
1474,1,44163,44163,73944,-82.34611131,29.69193133,-0.482174075,0.291445093,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1234,-0.740668207,1474,C1,0.824
1475,1,44164,44164,73945,-82.34634862,29.6919317,-0.482174075,0.291445093,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1427,-0.494167223,1475,C1,0.824
1476,1,44165,44165,73946,-82.34658519,29.69193234,-0.482174075,0.246485605,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1050,-0.975674326,1476,C1,0.828
1477,1,44166,44166,73947,-82.34682011,29.69193329,-0.482174075,0.246485605,-0.251774046,0.682613141,1.686327198,-0.424528137,0.719858283,0,1,1294,-0.664035777,1477,C1,0.84
1478,1,44167,44167,73948,-82.34707211,29.69193006,-0.482174075,0.246485605,-0.242057419,0.682613141,1.686327198,-0.424528137,0.803431634,0,1,1232,-0.743222621,1478,C1,0.838
1479,1,44168,44168,73949,-82.3470718,29.69163839,-0.482174075,0.291445093,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1055,-0.96928829,1479,C1,0.896
1480,1,44169,44169,73950,-82.34707567,29.69120336,-0.482174075,0.246485605,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1144,-0.855616852,1480,C1,0.896
1481,1,44170,44170,73951,-82.34707685,29.69091232,-0.482174075,0.291445093,-0.242057419,0.682613141,1.686327198,-0.424528137,-0.035935498,0,1,1640,-0.222122097,1481,C1,0.83
1482,1,44171,44171,73952,-82.34708028,29.69047573,-0.482174075,0.291445093,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1512,-0.385604614,1482,C1,0.884
1483,1,44172,44172,73955,-82.346772,29.69147262,-0.482174075,-0.023271326,-0.300357183,0.682613141,1.686327198,-0.424528137,0.0549051,0,1,1150,-0.847953609,1483,C1,0.824
1484,1,44173,44173,73956,-82.34674805,29.69157508,-0.482174075,-0.023271326,-0.297118307,0.682613141,1.686327198,-0.424528137,0.105775836,0,1,1447,-0.46862308,1484,C1,0.834
1485,1,44174,44174,73957,-82.34667863,29.69165025,-0.482174075,-0.023271326,-0.300357183,0.682613141,1.686327198,-0.424528137,0.334694144,0,1,1368,-0.569522446,1485,C1,0.838
1486,1,44175,44175,73959,-82.34643978,29.69165189,-0.482174075,0.021688162,-0.297118307,0.682613141,1.686327198,-0.424528137,0.0549051,0,1,1143,-0.856894059,1486,C1,0.824
