#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC512165,SLD,3939 NW 20TH TER,GAINESVILLE,32605,PARADISE SUB CONTD,"1,296",07916-017-000,"$299,000 ",4,2,0,1959,,Single Family Residence,Fee Simple,"$2,991.97 ",7,7,13,Cash,4/27/2023,$230.71 ,$230.71 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Patti Alvarado,259504997,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515959,SLD,5418 SW 82ND TER,GAINESVILLE,32608,VALWOOD,"1,446",06857-006-015,"$299,900 ",3,2,0,1983,,Single Family Residence,Fee Simple,"$3,245.54 ",6,6,6,Conventional,10/16/2023,$207.40 ,$207.40 ,1,ENGEL & VOLKERS GAINESVILLE,Anna Olcese,259505223,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515486,SLD,19469 NW 230TH ST,HIGH SPRINGS,32643,HIGH SPRING HILLS PH 1 PT REP,"1,465",00257-200-012,"$299,900 ",3,2,0,2005,,Single Family Residence,Fee Simple,"$2,756.00 ",108,108,118,Conventional,12/26/2023,$204.71 ,$204.71 ,1,RABELL REALTY GROUP LLC,Jose Camblor-Rossy,259506748,264000987,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514161,SLD,4324 NW 21ST ST,GAINESVILLE,32605,PARADISE PINES,"1,378",07902-010-005,"$299,900 ",3,2,0,1980,,Single Family Residence,Fee Simple,"$3,105.04 ",14,14,16,Conventional,8/11/2023,$217.63 ,$217.63 ,1,EXP REALTY LLC,Jamie Vascotto,258020231,261010944,Gainesville-Alachua,Sarasota - Manatee,TRUE
1,GC512509,SLD,1078 SW 251ST WAY,NEWBERRY,32669,OAK VIEW VILLAGE PH II,"1,449",01990-020-013,"$299,900 ",3,2,0,2020,,Single Family Residence,Fee Simple,"$3,812.77 ",9,9,9,Conventional,6/1/2023,$206.97 ,$206.97 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Kat Durst,259505574,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,A4554886,SLD,603 NW 102ND TER,GAINESVILLE,32607,HAMILTON HEIGHTS,"1,850",06657-005-041,"$299,900 ",3,2,0,1979,,Single Family Residence,Fee Simple,"$2,084.00 ",20,20,20,Conventional,1/31/2023,$162.11 ,$162.11 ,1,JOSEPH WALTER REALTY LLC,Scott Fader,474014776,259500004,Sarasota - Manatee,Sarasota - Manatee,TRUE
1,GC507344,SLD,16830 NW 175TH TER,ALACHUA,32615,SANTA FE HILLS,"1,425",03043-022-000,"$299,900 ",3,2,0,2022,,Single Family Residence,Fee Simple,$394.05 ,130,130,134,Conventional,1/3/2023,$210.46 ,$210.46 ,1,FLORIDA HOMES REALTY & MORTGAGE LLC,Steven Ayoub,259505050,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,O6040981,SLD,2201 NW 248TH WAY,NEWBERRY,32669,AVALON WOODS,"1,604",01874-100-031,"$299,900 ",3,2,0,2022,,Single Family Residence,Fee Simple,$500.00 ,159,159,159,Conventional,1/18/2023,$186.97 ,$186.97 ,1,ADNORAM REALTY,Jay Garick,261017253,259504964,Orlando Regional,Orlando Regional,TRUE
1,GC509036,SLD,2159 NW 87TH TER,GAINESVILLE,32606,WEATHERLY,"1,300",06321-010-015,"$299,990 ",3,2,0,2002,,Single Family Residence,Fee Simple,"$3,123.43 ",36,36,36,FHA,1/23/2023,$230.76 ,$230.76 ,1,FLORIDA HOMES REALTY & MTG,Anna Guarino,259505441,259500004,Gainesville-Alachua,Orlando Regional,TRUE
1,T3407140,SLD,17567 NW 173RD RD,NEWBERRY,32669,BRIARWOOD,"1,449",03044-100-058,"$299,990 ",4,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,131,131,131,Conventional,4/4/2023,$207.03 ,$207.03 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500046,Tampa,Tampa,TRUE
1,GC516755,SLD,406 NW 233RD TER,NEWBERRY,32669,NEWBERRY OAKS PH 6,"1,622",01901-060-041,"$300,000 ",3,2,0,2006,,Single Family Residence,Fee Simple,"$4,983.27 ",36,36,36,VA,12/15/2023,$194.14 ,$184.96 ,0.95,RE/MAX PROFESSIONALS,Daniel Drageset,259506396,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC516676,SLD,2125 SW 72ND ST,GAINESVILLE,32607,PEPPER MILL,"1,430",06678-015-009,"$300,000 ",3,2,0,1988,,Single Family Residence,Fee Simple,"$3,397.66 ",8,8,8,FHA,11/17/2023,$219.58 ,$209.79 ,0.96,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jahnava Khurana,259505402,259500035,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC516278,SLD,2403 NW 49 AVE,GAINESVILLE,32605,RAINBOWS 1ST ADDN PHASE II,"1,611",06076-050-052,"$300,000 ",3,2,0,1993,,Single Family Residence,Fee Simple,"$2,399.00 ",64,64,68,Conventional,12/14/2023,$195.53 ,$186.22 ,0.95,"VANBEEK REALTY, LLC",Julie VanBeek,259503542,261011242,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3470573,SLD,1605 NW 22ND ST,GAINESVILLE,32605,FOREST RIDGE,"3,303",09018-071-000,"$300,000 ",4,2,1,1968,,Single Family Residence,Fee Simple,"$6,475.91 ",6,6,6,Cash,9/15/2023,$75.69 ,$90.83 ,1.2,SANDELS BY THE SEA LLC,Lisa Braniff,442014062,259500054,Tampa,Tampa,TRUE
1,GC515908,SLD,6814 NW 36TH DRIVE,GAINESVILLE,32653,SUTTERS LANDING PHASE I,"1,471",06015-001-005,"$300,000 ",3,2,0,1993,,Single Family Residence,Fee Simple,"$2,399.00 ",45,45,45,Conventional,12/21/2023,$217.54 ,$203.94 ,0.94,EXP REALTY LLC,Glen Williams,259505721,259500035,Gainesville-Alachua,Sarasota - Manatee,TRUE
1,GC515159,SLD,4122 NW 59TH TER,GAINESVILLE,32606,SUMMER CREEK PH V,"1,492",06048-050-010,"$300,000 ",3,2,0,1992,,Single Family Residence,Fee Simple,"$2,665.00 ",4,4,4,Cash,8/14/2023,$201.07 ,$201.07 ,1,SOUTHWESTERN REAL ESTATE,Meredith Kelly,259506795,259500037,Gainesville-Alachua,Orlando Regional,TRUE
1,GC514758,SLD,1025 NW 14TH AVE,GAINESVILLE,32601,HAYNES REP,"1,599",09578-000-000,"$300,000 ",3,2,0,1947,,Single Family Residence,Fee Simple,"$4,005.34 ",4,4,4,Cash,8/9/2023,$187.55 ,$187.62 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jonathan Mills,259505225,260505009,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3456186,SLD,6602 MILLHOPPER RD,GAINESVILLE,32653,NONE,"1,964",06028-001-000,"$300,000 ",2,2,0,1960,,Single Family Residence,Fee Simple,"$2,287.79 ",154,103,103,Cash,10/11/2023,$165.48 ,$152.75 ,0.92,HERRON REAL ESTATE LLC,Donna Harris,270539222,285513528,Tampa,Gainesville-Alachua,TRUE
1,U8204632,SLD,2145 NW 14TH AVE,GAINESVILLE,32605,LOWLANDS,"2,535",09240-100-005,"$300,000 ",4,2,1,1975,,Single Family Residence,Fee Simple,"$7,624.37 ",25,25,44,Cash,8/21/2023,$141.22 ,$118.34 ,0.84,KELLER WILLIAMS ST PETE REALTY,Ryan Ademy,260043954,260030730,Pinellas Suncoast,Pinellas Suncoast,TRUE
1,GC514206,SLD,4009 NW 48TH PL,GAINESVILLE,32606,NORTHWOOD WEST,"1,486",06071-020-031,"$300,000 ",3,2,0,1973,,Single Family Residence,Fee Simple,"$2,314.00 ",3,3,3,Conventional,7/20/2023,$188.36 ,$201.88 ,1.07,FOCUS REAL ESTATE GROUP,Chrissy Severance,259506210,259506003,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513698,SLD,4430 NW 18TH PL,GAINESVILLE,32605,SUBURBAN HEIGHTS,"2,357",06381-006-000,"$300,000 ",4,3,0,1965,,Single Family Residence,Fee Simple,"$2,821.90 ",77,77,130,Cash,11/8/2023,$148.45 ,$127.28 ,0.86,BHHS FLORIDA REALTY,Jeff Tice,259500527,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513307,SLD,2522 NW 247TH TER,NEWBERRY,32669,NEWBERRY HILLS PH II,"1,169",01874-010-011,"$300,000 ",3,2,0,1996,,Single Family Residence,Fee Simple,"$1,456.26 ",27,27,27,Conventional,7/3/2023,$277.93 ,$256.63 ,0.92,BOSSHARDT REALTY SERVICES LLC,Denise Rosenberg,259506898,285513903,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513136,SLD,10909 NW 35TH PL,GAINESVILLE,32606,COUNTRYSIDE,"1,582",04210-001-093,"$300,000 ",3,2,0,1987,,Single Family Residence,Fee Simple,"$3,490.00 ",12,12,31,Conventional,7/6/2023,$189.57 ,$189.63 ,1,"GATOR HOMES REALTY, LLC",Katie Heysel,259505865,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512921,SLD,923 SW 80TH TER,GAINESVILLE,32607,FAIRFIELD PH I,"1,635",06670-010-044,"$300,000 ",3,2,0,1986,,Single Family Residence,Fee Simple,"$4,383.56 ",5,5,5,Conventional,6/1/2023,$183.43 ,$183.49 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jonathan Mills,259505225,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512696,SLD,25249 SW 18TH AVE,NEWBERRY,32669,REPLAT SYLVANIA TERRACE,"1,594",02534-010-003,"$300,000 ",3,2,0,1998,,Single Family Residence,Fee Simple,"$1,837.00 ",6,6,34,Conventional,6/9/2023,$203.89 ,$188.21 ,0.92,BHGRE THOMAS GROUP,Chad Austin,259505618,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,A4566714,SLD,2030 SW 44TH AVE,GAINESVILLE,32608,CHACHALA PARK,"1,384",07217-016-000,"$300,000 ",3,2,0,1971,,Single Family Residence,Fee Simple,"$3,925.00 ",2,2,2,Conventional,5/11/2023,$198.52 ,$216.76 ,1.09,FLATFEE.COM,Cliff Glansen,278017259,259505695,Sarasota - Manatee,Sarasota - Manatee,TRUE
1,GC511167,SLD,16620 NW 194TH ST,HIGH SPRINGS,32643,OAK RIDGE AT HIGH SPRINGS,"1,732",03034-010-067,"$300,000 ",4,2,0,2008,,Single Family Residence,Fee Simple,"$2,823.00 ",158,32,33,VA,4/24/2023,$173.21 ,$173.21 ,1,BHHS FLORIDA REALTY - HIGH SPRINGS,John Caldwell,259500531,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511012,SLD,3735 SW 2ND PL,GAINESVILLE,32607,OAKLAND TERRACE,"2,304",06533-009-000,"$300,000 ",3,4,0,1959,Private,Single Family Residence,Fee Simple,"$2,100.00 ",2,2,2,Conventional,3/30/2023,$128.04 ,$130.21 ,1.02,SUSKIN REALTY INC,Leslie Suskin,259500362,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510190,SLD,3741 NW 26TH ST,GAINESVILLE,32605,WALNUT CREEK PH 1,"1,536",06091-100-069,"$300,000 ",3,2,0,2005,,Single Family Residence,Fee Simple,"$3,849.93 ",58,58,74,Cash,3/31/2023,$198.57 ,$195.31 ,0.98,"COLDWELL BANKER M.M. PARRISH, REALTORS",Kerry Childers,259500489,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509765,SLD,18977 NW 243RD TER,HIGH SPRINGS,32643,G M WHETSTONE ESTATE ADD TO H S,"2,066",00822-002-000,"$300,000 ",4,3,0,1961,Private,Single Family Residence,Fee Simple,"$1,569.00 ",61,61,148,VA,6/12/2023,$140.37 ,$145.21 ,1.03,BHGRE THOMAS GROUP,Kelly Potter,259505447,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,O6075449,SLD,3726 NW 65TH PL,GAINESVILLE,32653,MILE RUN PHASE III UNIT G-1 REPLAT,"1,609",06017-034-008,"$300,000 ",3,2,0,1992,Community,Single Family Residence,Fee Simple,"$2,156.38 ",27,27,31,Conventional,1/30/2023,$186.45 ,$186.45 ,1,REAL BROKER LLC,Maureen Nguyen,282013483,259506650,Orlando Regional,Orlando Regional,TRUE
1,GC509047,SLD,10952 NW 32ND AVE,GAINESVILLE,32606,COUNTRYSIDE FOREST UNIT III,"1,764",04211-010-057,"$300,000 ",4,2,0,1989,,Single Family Residence,Fee Simple,"$3,110.93 ",79,79,81,FHA,2/15/2023,$170.07 ,$170.07 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Heather Wierda,259505943,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC508968,SLD,20107 NW 249TH ST,HIGH SPRINGS,32643,SPANISH GATES,"1,742",00206-040-062,"$300,000 ",3,2,0,2017,,Single Family Residence,Fee Simple,"$4,712.00 ",42,42,42,Cash,1/6/2023,$177.90 ,$172.22 ,0.97,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Andrew Poe,259505311,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512546,SLD,420 NW 25TH ST,GAINESVILLE,32607,ANNIS TERRACE,"1,425",06446-003-000,"$301,000 ",3,1,0,1945,,Single Family Residence,Fee Simple,"$4,122.00 ",1,1,1,Cash,5/2/2023,$182.46 ,$211.23 ,1.16,MOMENTUM REALTY - GAINESVILLE,Kyle Hunziker,259506376,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512037,SLD,24728 NW 30TH PL,NEWBERRY,32669,NEWBERRY HILLS PH II,"1,188",01874-010-003,"$301,000 ",3,2,0,1994,,Single Family Residence,Fee Simple,"$1,482.11 ",5,5,5,Conventional,5/11/2023,$251.68 ,$253.37 ,1.01,"COLDWELL BANKER M.M. PARRISH, REALTORS",Jacqui Knowles,259503594,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511382,SLD,5127 NW 24TH DR,GAINESVILLE,32605,RAINBOWS 1ST ADD PH I,"1,342",06076-040-017,"$301,000 ",3,2,0,1993,,Single Family Residence,Fee Simple,"$1,977.92 ",1,1,2,Conventional,4/7/2023,$223.47 ,$224.29 ,1,CENTURY 21 LAKESIDE REALTY,"Trey Fields, III",259505346,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509589,SLD,2772 SW 87 WAY,GAINESVILLE,32608,HAILE MARKET SQUARE,"1,544",06860-366-085,"$301,500 ",2,2,0,2006,,Single Family Residence,Fee Simple,"$4,931.15 ",58,58,68,Conventional,3/1/2023,$210.49 ,$195.27 ,0.93,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Lisa King,259506272,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,G5074203,SLD,5925 NW 43RD LN,GAINESVILLE,32606,SUMMER CREEK PH IV,"1,286",06048-040-018,"$302,000 ",3,2,0,1991,,Single Family Residence,Fee Simple,"$2,271.14 ",4,4,5,Conventional,12/19/2023,$154.74 ,$234.84 ,1.52,ERA AMERICAN SUNCOAST REALTY,C.J. Dixon,275500470,275500096,Lake and Sumter,Lake and Sumter,TRUE
1,T3440463,SLD,3321 NW 29TH AVE,GAINESVILLE,32605,RENEWOOD UNIT #1,"1,526",06095-005-008,"$302,000 ",3,2,0,1964,,Single Family Residence,Fee Simple,"$2,291.00 ",1,1,1,Conventional,5/30/2023,$193.32 ,$197.90 ,1.02,MCBRIDE KELLY & ASSOCIATES,Charles Parrish,261564782,259500060,Tampa,Tampa,TRUE
1,GC507183,SLD,15800 NW 126TH LN,ALACHUA,32615,SAVANNAH STATION,"1,420",03980-022-198,"$302,000 ",3,2,0,2022,,Single Family Residence,Fee Simple,$0.00 ,162,162,162,FHA,2/2/2023,$210.92 ,$212.68 ,1.01,BOSSHARDT REALTY SERVICES LLC,Amy Gnann,259505278,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514101,SLD,507 NW 36TH ST,GAINESVILLE,32607,WOODLAND TERRACE,"1,200",06482-092-000,"$302,500 ",3,1,0,1957,,Single Family Residence,Fee Simple,"$2,627.86 ",31,31,34,Conventional,8/16/2023,$258.25 ,$252.08 ,0.98,HBRES INC.,Joseph McGovern,276532609,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509162,SLD,19293 NW 230TH ST,HIGH SPRINGS,32643,HIGH SPGS HILLS PH I,"1,457",00257-030-004,"$302,500 ",3,2,0,2005,,Single Family Residence,Fee Simple,"$2,785.00 ",24,24,24,Conventional,1/13/2023,$212.70 ,$207.62 ,0.98,"BOUKARI REALTY, INC",Jamie Stevens,259506394,259505670,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506554,SLD,1817 SW 247TH ST,NEWBERRY,32669,COUNTRYWAY OF NEWBERRY PH I,"1,412",02544-010-019,"$303,000 ",3,2,0,2017,,Single Family Residence,Fee Simple,"$4,243.00 ",142,142,236,FHA,4/3/2023,$212.39 ,$214.59 ,1.01,PEPINE REALTY,Laura Javidi,259505316,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513426,SLD,2012 NE 9TH ST,GAINESVILLE,32609,CAROL ESTATES 1ST ADD,"1,369",10611-002-000,"$304,000 ",4,2,0,1958,,Single Family Residence,Fee Simple,"$3,550.72 ",5,5,17,Conventional,7/5/2023,$193.36 ,$222.06 ,1.15,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Craig Wilburn,259503108,259506015,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512589,SLD,7610 SW 3RD PL,GAINESVILLE,32607,WESTCHESTER MANOR,"1,436",06656-700-013,"$304,000 ",4,2,0,1980,,Single Family Residence,Fee Simple,"$3,892.42 ",5,5,57,FHA,5/17/2023,$226.82 ,$211.70 ,0.93,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Craig Wilburn,259503108,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513240,SLD,12556 NW 158TH ST,ALACHUA,32615,SAVANNAH STATION,"1,420",03980-022-190,"$304,900 ",3,2,0,2023,,Single Family Residence,Fee Simple,$523.00 ,9,9,10,FHA,8/1/2023,$214.72 ,$214.72 ,1,BOSSHARDT REALTY SERVICES LLC,Amy Gnann,259505278,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512900,SLD,15836 NW 126TH LN,ALACHUA,32615,SAVANNAH STATION,"1,420",03980-022-196,"$304,900 ",3,2,0,2023,,Single Family Residence,Fee Simple,$492.00 ,12,12,12,VA,7/24/2023,$214.72 ,$214.72 ,1,BOSSHARDT REALTY SERVICES LLC,Amy Gnann,259505278,55055,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3400748,SLD,2256 NW 246TH TER,NEWBERRY,32669,AVALON WOODS,"1,774",01874-100-073,"$304,990 ",4,2,0,2022,,Single Family Residence,Fee Simple,$0.00 ,124,124,124,FHA,2/23/2023,$171.92 ,$171.92 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,25950341,Tampa,Tampa,TRUE
1,GC516868,SLD,1806 NW 21ST ST,GAINESVILLE,32605,FOREST RIDGE,"2,481",09018-052-000,"$305,000 ",4,3,0,1968,,Single Family Residence,Fee Simple,$21.00 ,9,9,12,Cash,11/15/2023,$130.96 ,$122.93 ,0.94,SUSKIN REALTY INC,Marc Suskin,259500193,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514496,SLD,434 NW 37TH PL,GAINESVILLE,32609,STEPHEN FOSTER HEIGHTS,"1,353",08259-006-000,"$305,000 ",3,2,0,1974,,Single Family Residence,Fee Simple,"$1,165.00 ",39,39,39,FHA,9/26/2023,$220.99 ,$225.42 ,1.02,BOSSHARDT REALTY SERVICES LLC,Laurie Obreza,259506038,266509988,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514019,SLD,5327 SW 82ND TER,GAINESVILLE,32608,VALWOOD,"1,404",06857-006-032,"$305,000 ",3,2,0,1983,Private,Single Family Residence,Fee Simple,"$3,002.60 ",5,5,5,Conventional,7/14/2023,$224.29 ,$217.24 ,0.97,ZORI REALTY,Michelle Florence,259500895,259504874,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513543,SLD,10518 NW 148TH PL,ALACHUA,32615,WOODLAND OAKS,"1,777",05853-003-009,"$305,000 ",3,2,0,1994,,Single Family Residence,Fee Simple,"$4,507.00 ",9,9,19,VA,6/30/2023,$182.89 ,$171.64 ,0.94,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Raven Knowles,259506089,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513249,SLD,15941 SW COUNTY ROAD 346,ARCHER,32618,,"1,738",04976-006-001,"$305,000 ",3,2,0,2008,,Single Family Residence,Fee Simple,"$3,851.86 ",5,5,5,Cash,7/6/2023,$175.49 ,$175.49 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Lindsey Johnson,259505655,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513032,SLD,19009 NW 165TH LN,HIGH SPRINGS,32643,OAK RIDGE AT HIGH SPGS PH III PB 37 PG 30,"1,405",03034-030-132,"$305,000 ",3,2,0,2021,,Single Family Residence,Fee Simple,"$3,595.00 ",30,30,34,Conventional,8/4/2023,$217.08 ,$217.08 ,1,EXP REALTY LLC,Michele Zopf,259506672,259500025,Gainesville-Alachua,Sarasota - Manatee,TRUE
1,GC512091,SLD,17532 NW 241ST ST,HIGH SPRINGS,32643,SOUTHSIDE TERRACE,"1,730",01408-090-000,"$305,000 ",3,2,0,1966,,Single Family Residence,Fee Simple,"$1,525.00 ",2,2,2,Conventional,4/24/2023,$173.41 ,$176.30 ,1.02,WATSON REALTY CORP,Pamela Gretter,259505619,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511876,SLD,5320 SW 82ND TER,GAINESVILLE,32608,VALWOOD,"1,355",06857-006-012,"$305,000 ",3,2,0,1984,,Single Family Residence,Fee Simple,"$1,815.23 ",2,2,2,Conventional,5/11/2023,$219.56 ,$225.09 ,1.03,EXP REALTY LLC,Anthony Davis,259506002,259505695,Gainesville-Alachua,Sarasota - Manatee,TRUE
1,GC511452,SLD,14146 NW 154TH PL,ALACHUA,32615,GUINN WMS REEVES SURVEY (ALACHUA),"1,441",03559-000-000,"$305,000 ",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,0,0,1,FHA,4/12/2023,$211.66 ,$211.66 ,1,ROYAL REALTY SERVICES OF FLORIDA CORP,Niya Dix,259505003,259506860,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511437,SLD,4202 NW 15TH PL,GAINESVILLE,32605,PALM VIEW ESTATES,"1,498",06392-002-021,"$305,000 ",3,2,0,1973,,Single Family Residence,Fee Simple,"$1,879.67 ",8,8,8,Conventional,4/10/2023,$206.94 ,$203.60 ,0.98,BHHS FLORIDA REALTY,Angelina Ballatore,259505380,771620,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510536,SLD,4138 NW 33RD PL,GAINESVILLE,32606,MONTEREY SUB,"1,781",06114-070-000,"$305,000 ",3,2,1,1972,Private,Single Family Residence,Fee Simple,"$2,499.53 ",1,1,1,Cash,2/14/2023,$168.39 ,$171.25 ,1.02,SAXON REALTY INC,Gregg Martin,259503082,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,OM648355,SLD,23868 NW 3RD AVE,NEWBERRY,32669,NEWBERRY OAKS PH 2,"1,693",01901-020-031,"$305,000 ",4,2,0,2004,,Single Family Residence,Fee Simple,"$2,170.23 ",196,196,254,Conventional,8/7/2023,$183.11 ,$180.15 ,0.98,GAILEY ENTERPRISES REAL ESTATE,Roger Garcia,278045689,259505695,Ocala - Marion,Ocala - Marion,TRUE
1,J953698,SLD,25080 NW 8TH RD,NEWBERRY,32669,NEWBERRY CORNERS PH LLL PB 35 PG 91,"1,768",01894-020-128,"$305,500 ",4,2,0,2020,,Single Family Residence,Fee Simple,"$3,643.00 ",148,148,161,Cash,4/17/2023,$183.82 ,$172.79 ,0.94,STELLAR NON-MEMBER OFFICE,Stellar Non-Member Agent,123456789,259505695,For Future Use,Other,TRUE
1,GC514717,SLD,2154 NW 43RD PL,GAINESVILLE,32605,TIMBERBROOK,"1,420",07916-042-008,"$305,900 ",3,2,0,1988,,Single Family Residence,Fee Simple,"$5,147.00 ",4,4,8,Conventional,8/11/2023,$225.28 ,$215.42 ,0.96,RE/MAX PROFESSIONALS,Dada McGlynn,275501157,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512723,SLD,4234 NW 31ST TER,GAINESVILLE,32605,NORTHWOOD SOUTH,"1,200",06081-004-016,"$306,000 ",3,2,0,1968,,Single Family Residence,Fee Simple,"$3,383.60 ",0,0,16,Conventional,5/30/2023,$258.92 ,$255 ,0.98,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Craig Wilburn,259503108,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511621,SLD,8020 SW 56TH AVE,GAINESVILLE,32608,VALWOOD UNIT 2,"1,100",06857-005-060,"$306,000 ",3,1,0,1980,,Single Family Residence,Fee Simple,"$2,174.43 ",7,7,7,Conventional,5/13/2023,$272.64 ,$278.18 ,1.02,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Saveela Asad,259505179,260501207,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509919,SLD,12629 SW ARCHER LN,ARCHER,32618,COUNTRY GARDEN ESTATES,"1,325",04627-006-000,"$306,000 ",3,2,0,1975,,Single Family Residence,Fee Simple,"$1,458.26 ",167,167,167,VA,7/7/2023,$241.51 ,$230.94 ,0.96,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,260505009,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512671,SLD,25305 SW 16TH AVE,NEWBERRY,32669,REPLAT SYLVANIA TERRACE,"1,491",02534-004-004,"$306,500 ",3,2,0,1992,,Single Family Residence,Fee Simple,"$3,020.00 ",5,5,5,Cash,7/2/2023,$200.54 ,$205.57 ,1.03,PEPINE REALTY,Holly Bender,259506318,260501207,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509039,SLD,25670 NW 9TH RD,NEWBERRY,32669,NEWTOWN 1894 PH 2,"1,692",01894-102-056,"$306,900 ",3,2,0,2006,,Single Family Residence,Fee Simple,"$2,499.77 ",12,12,12,VA,2/9/2023,$181.38 ,$181.38 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jennifer Barona,259505354,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3415034,SLD,24586 NW 23RD LN,NEWBERRY,32669,AVALON WOODS,"1,619",01874-200-106,"$306,990 ",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,115,115,115,FHA,4/26/2023,$189.62 ,$189.62 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500037,Tampa,Tampa,TRUE
1,T3407093,SLD,2292 NW 246TH TER,NEWBERRY,32669,AVALON WOODS,"1,774",01874-100-070,"$306,990 ",4,2,0,2022,,Single Family Residence,Fee Simple,$0.00 ,96,96,96,Conventional,2/28/2023,$177.56 ,$173.05 ,0.97,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500037,Tampa,Tampa,TRUE
